DEPTID|UFID|END_DATE|title|SAL_ADMIN_PLAN|uri|remove|hr_title|START_DATE
34060300|60485220|NULL|Program Director  and  Clinical Associate Professor|FA12|||PRG DIR & CLIN ASO PROF|1991-06-10
16120100|14517146|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-02-04
35010800|24533120|NULL|Registered Nurse Practitioner, Advanced|US2E|||REGISTERED NURSE PRACT, ADVANC|1996-04-15
19090100|08401810|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-05-16
29240101|04546940|NULL|Research Professor|FA12|||RES PROF|1969-09-16
60753000|56072720|NULL|Engineer|TU2E|||ENGINEER|1986-11-25
30090000|01323106|NULL|Clinical Programs, Assistant Director 4|TA12|||CLINICAL PROGRAMS, AST DIR 4|2013-09-06
60733000|11499302|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|2006-01-03
16740000|62395330|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2004-06-18
60100000|13799053|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2012-09-01
33010000|95519560|NULL|Dean  and  Professor|FA12|||DEAN & PROF|1990-07-01
56020000|61958310|NULL|Courtesy Curator|CTSY|||CO CURATOR|2008-01-01
29051000|48885997|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|2013-06-01
16120100|14149012|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2008-08-16
29092300|45917148|NULL|Assistant Scientist|FA12|||AST SCTST|2008-09-15
31030100|73657290|NULL|Clinical Associate Professor|FA12|||CLIN ASO PROF|2013-03-18
60460000|52501290|NULL|Biological Scientist, Senior|US2E|||BIOLOGICAL SCIENTIST, SR|1977-07-22
30010100|02153232|NULL|Research Programs/Services, Coordinator 3|TA12|||RESEARCH PROGS/SVCS, CRD 3|2011-01-04
16900000|69413974|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2012-01-09
32010000|25212540|NULL|Development/Alumni Affiliate, Coordinator 4|TA12|||DEVELOPMENT/ALUMNI AFF, CRD 4|2004-12-15
68020000|97423180|NULL|Business Services, Associate Director 5|TA12|||BUSINESS SERVICES, ASO DIR 5|1972-09-11
03030000|34612138|NULL|Admissions/Registration, Coordinator 1|TA12|||ADMISSIONS/REGISTRATION, CRD 1|2011-01-07
29130300|13313168|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|2014-07-01
34130000|05162430|NULL|Courtesy Clinical Lecturer|CTSY|||CO CLIN LECTURER|2000-01-01
60354036|48833966|NULL|Program County Extension Agent II|CTSY|||PROGRAM COUNTY EXT AGENT II|2014-01-17
32020000|19319986|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2011-09-09
18210000|94637180|NULL|Education Media/Communicationsunic, Coordinator 1|TA12|||EDUC MEDIA/COMMUNIC, CRD 1|2009-09-24
33070000|80005670|NULL|Graduate Research Professor|FA12|||GRADUATE RES PROF|1981-07-01
64101000|01782491|NULL|Controller, Senior Associate 5|TA12|||CONTROLLER, SR ASSOC 5|2013-09-30
16360100|58159515|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2011-04-15
60740000|05883600|NULL|Chemistist|TU2E|||CHEMIST|2004-06-14
29050101|55102112|NULL|Adjunct Clinical Assistant Professor|OF12|||ADJ CLIN AST PROF|2010-10-10
30160000|69986281|NULL|Program Director  and  Clinical Associate Professor|FACM|||PRG DIR & CLIN ASO PROF|1990-10-01
70010000|92340050|NULL|Accounting, Coordinator 3|TA12|||ACCOUNTING, CRD 3|1996-04-12
16360100|02826897|NULL|Assistant Scientist|FA12|||AST SCTST|2009-10-01
16120100|22070960|NULL|Engineer|US2E|||ENGINEER|1989-06-05
56022400|09741377|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2011-08-15
29110000|49158096|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2014-05-23
32060000|24208381|NULL|Courtesy Clinical Lecturer|CTSY|||CO CLIN LECTURER|2000-01-01
60733000|66750220|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|1982-12-17
55010100|39899140|NULL|Research Programs/Services, Coordinator 1|TA12|||RESEARCH PROGS/SVCS, CRD 1|2008-10-06
60150000|94515509|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2004-12-01
01020000|52046020|NULL|Chief Audit Executive 7|TA12|||CHIEF AUDIT EXECUTIVE 7|2004-04-30
60440000|09019140|NULL|Education Media/Communicationsunic, Coordinator 4|TA12|||EDUC MEDIA/COMMUNIC, CRD 4|2000-10-09
60170000|95234125|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2008-06-03
60732000|59667978|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2011-09-06
28090000|10266260|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|1995-05-12
16360100|59588999|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-09-01
29092200|74005150|NULL|Courtesy Clinical Lecturer|CTSY|||CO CLIN LECTURER|2014-05-01
17060100|30895621|NULL|Lecturer|FA09|||LECTURER|2010-01-01
29120000|41246153|NULL|Research Professor|FA12|||RES PROF|2010-04-02
16360100|80878940|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2011-01-01
32060300|41915124|NULL|Affiliate Clinical Professor|CTSY|||AFFL CLIN PROF|2009-08-10
60731000|74744290|NULL|Research Programs/Services, Coordinator 1|TA12|||RESEARCH PROGS/SVCS, CRD 1|2002-10-28
30140000|41660410|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|2004-06-18
16800000|32377820|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2004-06-18
29030101|52994049|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2006-08-11
29160603|53153640|NULL|Adjunct Clinical Assistant Professor|OF12|||ADJ CLIN AST PROF|1993-01-20
60440000|94718412|NULL|University Relations Assistant Vice President 5|TA12|||UNIV RELATIONS AST VICE PRES 5|2011-12-14
23070100|46627940|NULL|Broadcasting, Coordinator 2|TA12|||BROADCASTING, CRD 2|1985-02-18
16309001|69618821|NULL|Lecturer|FA09|||LECTURER|2011-08-16
19140000|14445188|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2012-11-01
29091600|75897117|NULL|Acting Chief  and  Professor|FACM|||ACT CHIEF & PROF|2005-02-01
28011500|02395405|NULL|Development/Alumni Affiliate, Coordinator 1|TA12|||DEVELOPMENT/ALUMNI AFF, CRD 1|2008-08-15
35010800|11312180|NULL|Registered Nurse Practitioner, Advanced|US2E|||REGISTERED NURSE PRACT, ADVANC|1995-01-13
15010000|86732920|NULL|Development/Alumni Affiliate, Coordinator 4|TA12|||DEVELOPMENT/ALUMNI AFF, CRD 4|2007-08-13
14800000|31549282|NULL|Application Developer Analyst 1|TA12|||APPLICATION DEVELOPER ANLST 1|2011-10-09
16400000|25676020|NULL|Lecturer|FA09|||LECTURER|2009-01-01
29180300|01038170|NULL|Research Programs/Services, Coordinator 3|TA12|||RESEARCH PROGS/SVCS, CRD 3|2009-08-21
28011200|11095330|NULL|Accounting, Coordinator 1|TA12|||ACCOUNTING, CRD 1|2011-02-14
60060000|93390990|NULL|Education/Training Programs, Coordinator 2|TA12|||EDUC/TRAINING PROGS, CRD 2|2007-07-01
60190000|17638760|NULL|Biological Scientist, Senior|US2E|||BIOLOGICAL SCIENTIST, SR|1984-07-30
32060300|18719410|NULL|Affiliate Clinical Instructor|CTSY|||AFFL CLIN INSTRUCTOR|2012-05-15
32020000|00007850|NULL|Courtesy Scientist|CTSY|||CO SCTST|2008-04-25
14800000|80889670|NULL|Information Technology Project Manager 2|TA12|||IT PROJECT MANAGER 2|1987-08-26
04050000|69655669|NULL|Student Affairs, Coordinator 2|TA12|||STUDENT AFFAIRS, CRD 2|2010-06-28
29120000|94744760|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2013-06-01
29091200|91306115|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|2004-11-01
29030101|70805830|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2003-08-14
16320000|04852360|NULL|Lecturer|FA09|||LECTURER|1983-08-05
50010000|95502011|NULL|Development/Alumni Affiliate, Coordinator 4|TA12|||DEVELOPMENT/ALUMNI AFF, CRD 4|2014-06-20
34060300|03900541|NULL|Courtesy Clinical Lecturer|CTSY|||CO CLIN LECTURER|2000-01-01
16600000|93103935|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2009-04-10
16220100|43603840|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-04-26
34160100|62251270|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2012-01-03
29030101|81851108|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2009-08-07
62010700|04500860|NULL|Human Resource Representative, Senior|TU2E|||HUMAN RESOURCE REP, SR|2006-06-19
27010400|80196906|NULL|Information/Publications Services, Coordinator 3|TA12|||INFO/PUBLICATIONS SVCS, CRD 3|2012-12-07
13010100|95464483|NULL|Development/Alumni Affiliate, Coordinator 4|TA12|||DEVELOPMENT/ALUMNI AFF, CRD 4|2012-03-05
32020000|56641938|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-03-01
28100000|65473578|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2010-12-13
62010600|30302161|NULL|Human Resources, Coordinator 3|TA12|||HUMAN RESOURCES, CRD 3|2010-05-10
60310000|03495360|NULL|Engineer|TU2E|||ENGINEER|2001-02-16
34010502|49484401|NULL|Information/Publications Services, Coordinator 3|TA12|||INFO/PUBLICATIONS SVCS, CRD 3|2008-02-08
28040000|42426721|NULL|Clinical Associate Professor|FA12|||CLIN ASO PROF|2006-12-29
60440000|41793090|NULL|Education Media/Communicationsunic, Coordinator 4|TA12|||EDUC MEDIA/COMMUNIC, CRD 4|2001-04-13
60070000|85910020|NULL|Chair  and  Professor|FA12|||CHAIR & PROF|1985-01-02
60040000|56507090|NULL|Research Programs/Services, Coordinator 1|TA12|||RESEARCH PROGS/SVCS, CRD 1|2010-01-22
60370000|94394292|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|2012-04-01
29080100|62382150|NULL|Assistant Scientist|FA12|||AST SCTST|2001-07-20
19090000|96399957|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-11-18
27010400|36794800|NULL|Information/Publications Services, Coordinator 3|TA12|||INFO/PUBLICATIONS SVCS, CRD 3|2001-06-18
60352045|12151816|NULL|Program County Extension Agent II|CTSY|||PROGRAM COUNTY EXT AGENT II|2011-10-17
17010500|23918378|NULL|Lecturer|FA12|||LECTURER|2006-01-01
60320000|26052870|NULL|Lecturer|FA12|||LECTURER|2014-08-16
18080000|29909730|NULL|Assistant Scholar|FA09|||AST SCHOLAR|1983-08-12
32060000|88319280|NULL|Courtesy Clinical Lecturer|CTSY|||CO CLIN LECTURER|2000-01-01
60230000|30346560|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|1980-11-17
32080500|81766738|NULL|Adjunct Clinical Assistant Professor|OF12|||ADJ CLIN AST PROF|2011-10-17
32060300|51612940|NULL|Affiliate Clinical Professor|CTSY|||AFFL CLIN PROF|2006-06-28
29160201|02121780|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|2010-04-01
57130303|59398850|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|1996-10-14
56020000|10348381|NULL|Courtesy Assistant Curator|CTSY|||CO AST CURATOR|2000-01-01
29240000|50943500|NULL|Courtesy Associate Scholar|CTSY|||CO ASO SCHOLAR|2004-06-18
17220200|53944172|NULL|Student Affairs, Coordinator 2|TA12|||STUDENT AFFAIRS, CRD 2|2009-09-28
19010800|26396548|NULL|Accounting, Coordinator 3|TA12|||ACCOUNTING, CRD 3|2009-08-03
16360100|76378682|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2012-08-31
32060300|43770565|NULL|Affiliate Clinical Instructor|CTSY|||AFFL CLIN INSTRUCTOR|2012-10-09
29170000|19072201|NULL|Research Programs/Services, Coordinator 3|TA12|||RESEARCH PROGS/SVCS, CRD 3|2012-10-01
15010000|61991978|NULL|Student Affairs, Coordinator 2|TA12|||STUDENT AFFAIRS, CRD 2|2008-09-29
60230000|48494940|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|1983-11-14
29030101|50898117|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-01-02
29150000|27816620|NULL|Assistant Scientist|FA12|||AST SCTST|1995-01-02
32080500|71876701|NULL|Admissions/Registration Officer|TU2E|||ADMISSIONS/REGISTR OFFICER|2011-09-23
29030000|94926010|NULL|Associate Chair  and  Professor|FA12|||ASO CHAIR & PROF|1999-08-01
29080100|39615949|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2008-08-15
60060000|39074110|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|1990-06-08
60090000|40189658|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-11-11
11800000|31161397|NULL|Research Programs/Services, Coordinator 1|TA12|||RESEARCH PROGS/SVCS, CRD 1|2008-09-26
29141003|58823440|NULL|Statistical Research, Coordinator 3|TA12|||STATISTICAL RESEARCH, CRD 3|2002-12-02
34170400|16154061|NULL|Clinical Associate Professor|FA12|||CLIN ASO PROF|2009-01-05
16360100|31267935|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-09-01
29210000|98237800|NULL|Chair  and  Professor|FACM|||CHAIR & PROF|1994-07-01
29060000|64407330|NULL|Research Programs/Services, Coordinator 3|TA12|||RESEARCH PROGS/SVCS, CRD 3|1991-01-07
56020800|11662641|NULL|Courtesy Scientist|CTSY|||CO SCTST|2009-04-01
57130100|95565198|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2012-12-28
56020500|51953070|NULL|Courtesy Assistant Scientist|CTSY|||CO AST SCTST|2011-11-08
29160204|23893950|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|2004-06-18
04030000|94711330|NULL|Education/Training Programs, Coordinator 2|TA12|||EDUC/TRAINING PROGS, CRD 2|2003-05-09
29120000|94498113|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2014-04-01
11260000|83610130|NULL|Research Administrator 3|TA12|||RESEARCH ADM 3|2011-03-08
34130000|58800110|NULL|Courtesy Clinical Lecturer|CTSY|||CO CLIN LECTURER|2000-01-01
23010000|41372501|NULL|Broadcasting, Coordinator 1|TA12|||BROADCASTING, CRD 1|2012-01-09
19140000|62151491|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2010-02-01
57140100|35773060|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2004-06-18
63300500|98338619|NULL|Accounting, Coordinator 3|TA12|||ACCOUNTING, CRD 3|2004-12-10
29240000|52929553|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2008-11-01
16040100|69102180|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2012-01-01
62010200|79199683|NULL|Human Resources, Coordinator 2|TA12|||HUMAN RESOURCES, CRD 2|2013-09-27
32020000|63641250|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|1994-03-28
34170201|59837710|NULL|Education/Training Programs, Coordinator 2|TA12|||EDUC/TRAINING PROGS, CRD 2|2002-11-07
11090000|84095210|NULL|Research Programs/Services, Coordinator 3|TA12|||RESEARCH PROGS/SVCS, CRD 3|1999-12-01
29040100|37021280|NULL|Program Director  and  Assistant Professor|FACM|||PRG DIR & AST PROF|2005-07-01
55170100|38396650|NULL|Assistant University Librarian|FA12|||AST UNIV LIBRARIAN|2006-12-01
29050800|68392799|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|2013-03-01
18080000|73729010|NULL|Lecturer|FA09|||LECTURER|2000-09-01
15030100|01291870|NULL|Lecturer|FA09|||LECTURER|2007-08-16
16400100|51144610|NULL|Biological Scientist, Senior|US2E|||BIOLOGICAL SCIENTIST, SR|1997-05-30
29060000|73350910|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|1999-06-28
60353005|71988740|NULL|County Extension Director  and  Extension Agent II|FA12|||CTY EXT DIR & EXT AGENT II|2000-01-01
60170000|64181460|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2005-05-05
29080000|41158297|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|2011-04-29
62010700|41839908|NULL|Human Resources, Coordinator 2|TA12|||HUMAN RESOURCES, CRD 2|2008-09-15
11800000|91649145|NULL|Biological Scientist, Senior|TU2E|||BIOLOGICAL SCIENTIST, SR|2013-10-07
17060100|26542340|NULL|Eminent Scholar|FA09|||EMIN SCHOLAR|1989-08-11
02010700|07432530|NULL|Ombuds|TA12|||Ombuds|1994-08-05
29090900|12877379|NULL|Research Programs/Services, Coordinator 3|TA12|||RESEARCH PROGS/SVCS, CRD 3|2007-03-23
30180000|13536601|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|2004-06-18
32080500|80401857|NULL|Adjunct Clinical Assistant Professor|OF12|||ADJ CLIN AST PROF|2004-05-07
30140000|41660410|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|1995-09-01
11800000|60937969|NULL|Facilities Planning, Coordinator 2|TA12|||FACILITIES PLANNING, CRD 2|2010-03-31
30090000|97037632|NULL|Administrative Services, Coordinator 2|TA12|||ADMINISTRATIVE SERVICES, CRD 2|2013-09-06
60190000|80530801|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2012-12-14
16360100|53103170|NULL|Engineer, Senior|US2E|||ENGINEER, SR|1997-05-08
60352063|60814133|NULL|County Extension Director  and  Extension Agent II|FA12|||CTY EXT DIR & EXT AGENT II|2010-07-23
29050900|08606221|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|2008-08-16
29060000|15114933|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2011-08-01
32060300|44118911|NULL|Courtesy Clinical Lecturer|CTSY|||CO CLIN LECTURER|2013-10-01
21030000|53348540|NULL|Accounting, Coordinator 3|TA12|||ACCOUNTING, CRD 3|2001-11-05
16120100|33191550|NULL|Courtesy Graduate Research Professor|CTSY|||CO GRADUATE RES PROF|2004-06-18
29200000|22587020|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|2004-10-01
32080500|94172912|NULL|Adjunct Clinical Assistant Professor|OF12|||ADJ CLIN AST PROF|2009-10-16
28050000|12135983|NULL|Chemistist|TU2E|||CHEMIST|2010-06-16
60470000|35211912|NULL|Chair  and  Professor|FA12|||CHAIR & PROF|2013-08-30
29080100|88905509|NULL|Assistant Scientist|FA12|||AST SCTST|2011-09-02
16900000|59595121|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2011-10-11
32060000|23943781|NULL|Courtesy Clinical Lecturer|CTSY|||CO CLIN LECTURER|2000-01-01
29080100|88169080|NULL|Biological Scientist, Senior|US2E|||BIOLOGICAL SCIENTIST, SR|1994-02-28
57140100|18451950|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2004-06-18
57720000|94185746|NULL|Research Programs/Services, Coordinator 3|TA12|||RESEARCH PROGS/SVCS, CRD 3|2010-11-29
04050000|40748121|NULL|Student Affairs, Coordinator 2|TA12|||STUDENT AFFAIRS, CRD 2|2014-05-09
16060000|31371071|NULL|Courtesy Assistant Scientist|CTSY|||CO AST SCTST|2012-06-30
60212100|25595957|NULL|Chemistist|TU2E|||CHEMIST|2003-04-21
29030101|42811415|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-08-26
29051000|51491679|NULL|Adjunct Clinical Assistant Professor|OF12|||ADJ CLIN AST PROF|2004-10-01
60760000|77199191|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2012-03-12
56020000|64311553|NULL|Courtesy Curator|CTSY|||CO CURATOR|2000-01-01
57140100|33925289|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2006-10-16
16060000|22511560|NULL|Research Programs/Services, Coordinator 3|TA12|||RESEARCH PROGS/SVCS, CRD 3|2009-12-11
16360100|22119683|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2014-06-01
29200000|18962806|NULL|Assistant Scientist|FA12|||AST SCTST|2008-08-01
16400100|17581879|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2008-04-13
31040100|08773070|NULL|Adjunct Clinical Assistant Professor|OF12|||ADJ CLIN AST PROF|2014-01-06
31030100|60586850|NULL|Adjunct Clinical Assistant Professor|OF12|||ADJ CLIN AST PROF|1998-01-12
29141900|29368990|NULL|Assistant Scientist|FA12|||AST SCTST|2008-03-03
29050600|62873017|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2010-05-14
29020100|41720390|NULL|Eminent Scholar|FA12|||EMIN SCHOLAR|1984-09-01
60170000|75166840|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2004-10-28
60170000|13926020|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2004-06-18
60460000|44254120|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2014-08-16
60170000|45584000|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2004-06-18
14330300|55304715|NULL|Systems Administrative/Programmer 4|TA12|||Systems Admin/Programmer 4|2006-05-01
15030100|01291870|NULL|Lecturer|FASU|||LECTURER|2008-07-01
60170000|92284730|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2004-12-21
60170000|04001820|NULL|Affiliate Associate Scientist|CTSY|||AFFL ASO SCTST|2005-12-07
60170000|13967110|NULL|Affiliate Assistant Professor|CTSY|||AFFL AST PROF|2004-06-18
19140000|81933239|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2014-07-01
16360100|35214128|NULL|Assistant Scientist|FA12|||AST SCTST|2003-06-01
30050000|11543150|NULL|Adjunct Clinical Assistant Professor|OF12|||ADJ CLIN AST PROF|2006-11-03
29080000|57819590|NULL|Chemistist|TU2E|||CHEMIST|2004-10-25
29160204|23893950|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|1986-05-30
18010000|95508550|NULL|Administrative Services, Coordinator 2|TA12|||ADMINISTRATIVE SERVICES, CRD 2|2005-01-31
60353027|88387350|NULL|Extension Agent I|FA12|||EXT AGENT I|2009-10-01
29060000|44706393|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2014-06-27
29092500|26780180|NULL|Chief  and  Eminent Scholar|FACM|||CHIEF & EMIN SCHOLAR|2004-06-18
30050000|40254210|NULL|Program Director  and  Clinical Associate Professor|FACM|||PRG DIR & CLIN ASO PROF|1997-07-26
60790000|56404980|NULL|Engineer|US2E|||ENGINEER|2002-04-22
29080500|29916601|NULL|Clinical Associate Professor|FACM|||CLIN ASO PROF|1989-07-01
60180000|17298341|NULL|Courtesy Graduate Research Professor|CTSY|||CO GRADUATE RES PROF|2011-11-01
60190000|92110308|NULL|Chair  and  Professor|FA12|||CHAIR & PROF|2011-08-19
32060000|36895820|NULL|Courtesy Clinical Lecturer|CTSY|||CO CLIN LECTURER|2000-01-01
16360100|20908334|NULL|Assistant Scientist|FA12|||AST SCTST|2010-02-23
32060000|53918834|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2013-06-26
60351040|19919799|NULL|Extension Agent I|FA12|||EXT AGENT I|2010-05-14
29120000|02717181|NULL|Program Director  and  Assistant Professor|FACM|||PRG DIR & AST PROF|2004-09-27
34100400|19456478|NULL|Adjunct Clinical Assistant Professor|OF12|||ADJ CLIN AST PROF|2009-04-01
60140000|41886629|NULL|Postdoctoral Associate|FAPD|||POSTDOC ASO|2012-05-31
60451000|37019716|NULL|Education/Training Programs, Coordinator 2|TA12|||EDUC/TRAINING PROGS, CRD 2|2012-05-14
30050000|14333530|NULL|Program Director  and  Clinical Associate Professor|FACM|||PRG DIR & CLIN ASO PROF|1989-08-24
