AwardIDType|AwardID|Title|TotalAwarded|DirectCosts|StartDate|EndDate|PI|CoPI|Inv|DeptID|SponsorID|SponsorAwardID|Note
CONT|00062212|L-3 TITAN: ANALYST TRAINING PROGRAM|493753.98|493753.98|09/01/2006|07/31/2008|27135010|||16540000|GM02535|2006-SC-2-0211|
CONT|00057584|ADVANCED TECHNOLOGIES FOR MISSION ASSURANCE IN HIGH-PERFORMANCE COMPUTING|300000.00|227904.00|09/22/2005|09/21/2007|34115630|||19050100|GM02535|H98230-05-C-1075|
CONT|00061055|RESEARCH IN FINITE GROUP THEORY|23945.00|16457.00|05/15/2006|05/13/2009|01887760|||16320000|GM02535|H98230-06-1-0029|
CONT|00060352|LOCAL STUDY OF P-ADIC DIFFERENTIAL EQUATIONS|19126.00|13145.00|03/07/2006|03/06/2008|40627320|||16320000|GM02535|H98230-06-1-0036|
CONT|00063674|SOME PROBLEMS IN THE THEORY OF PARTITIONS|123380.00|84797.00|12/28/2006|12/27/2009|36584500|80682340||16320000|GM02535|H98230-07-1-0011|
CONT|00063616|SEQUENCES COUNTING PERMUTATIONS AND RELATED OBJECTS|29998.00|26086.00|01/03/2007|06/30/2009|85855310|||16320000|GM02535|H98230-07-1-0026|
CONT|00063628|STABILIZATION OF HIGH-DIMENSIONAL PRINCIPAL COMPONENTS|28986.00|25206.00|01/03/2007|01/02/2009|26868041|||16480000|GM02535|H98230-07-1-0031|
CONT|00068839|THE LOCAL GLOBAL ANALYSIS OF GROUPS AND RELATED OBJECTS CONFERENCE IN HONOR OF GEORGE GLAUBERMAN|15000.00|15000.00|04/04/2008|04/03/2009|01887760|||16320000|GM02535|H98230-08-1-0017|
CONT|00066707|RESEARCH IN FINITE GROUP THEORY|50585.00|37544.60|05/07/2008|11/07/2010|01887760|||16320000|GM02535|H98230-08-1-0028|
CONT|00069529|TOPICS IN BAYESIAN ANALYSIS, EMPIRICAL LIKELIHOOD AND DECISION THEORY WITH APPLICATIONS|72017.00|49158.13|05/21/2008|05/21/2010|49770900|||16480000|GM02535|H98230-08-1-0112|
CONT|00072391|FINITENESS QUESTIONS IN THE THEORY OF ARITHMETIC D-MODULES|43128.00|29438.90|02/09/2009|02/08/2011|40627320|||16320000|GM02535|H98230-09-1-0047|
CONT|00072394|SOME PROBLEMS IN THE THEORY OF PARTITIONS AND Q-SERIES|131145.00|89518.77|02/09/2009|02/08/2012|36584500|80682340||16320000|GM02535|H98230-09-1-0051|
CONT|00073646|FLORIDA STARTALK FOR TEACHERS OF CHINESE, GRADES 6-12|69791.22|62313.59|06/04/2009|02/28/2010|30575580|01389490||16640000|GM02535|H98230-09-1-0302|
CONT|00077520|FLORIDA STARTALK FOR TEACHERS OF CHINESE, GRADES 6-12|67224.47|60021.85|03/31/2010|02/28/2011|30575580|||16640000|GM02535|H98230-10-1-0015|
CONT|00077819|RESEARCH IN FINITE GROUP THEORY|54410.00|37139.93|04/27/2010|09/30/2012|01887760|||16320000|GM02535|H98230-10-1-0157|
CONT|00081752|STARTALK 2011 FLORIDA WORKSHOP FOR TEACHERS OF CHINESE, GRADES 6-12|92980.62|83018.41|04/22/2011|02/28/2012|01389490|30575580||18050000|GM02535|H98230-11-1-0357|
CONT|00086608|RAMANUJAN 125|15000.00|15000.00|07/13/2012|07/12/2013|28369120|||16320000|GM02535|H98230-12-1-0297|
CONT|00089534|STARTALK 2013 AT THE UF FOR TEACHERS OF CHINESE, GRADES K-16|89086.00|79541.00|04/22/2013|02/28/2014|01389490|30575580||18050000|GM02535|H98230-13-1-0123|
CONT|00093285|FLORIDA STARTALK 2014 FOR TEACHERS OF CHINESE, K-16|77191.00|60171.00|04/10/2014|02/28/2015|01389490|30575580||18050000|GM02535|H98230-14-1-0041|
CONT|00079100|SYSTEM CONSTRUCTION WITH THE JAUS TOOL SET|26000.00|19197.00|08/04/2010|02/15/2011|35587440|||19020100|GM02491|0633|
CONT|00064363|AUTONOMOUS UAV AERODYNAMIC PERFORMANCE ANALYSIS FOR THE NEAR-SHIP ENVIRONMENT|33464.00|22808.00|08/23/2007|06/02/2008|35011108|||19120100|GM02491|07-M-0401/C315|
CONT|00069050|PHASE II STTR: AUTONOMOUS UAV AERODYNAMIC PERFORMANCE ANALYSIS FOR THE NEAR-SHIP ENVIRONMENT|112500.00|80898.00|09/01/2008|11/30/2010|35011108|||19120100|GM02491|08-C-0327/C350|
CONT|00077396|DEPLOYMENT OF PHYSICS-BASED MODELS AND INTEGRATED COMPUTATIONS FOR AFTER BURN EFFECTS - PHASE 1|21000.00|14141.00|07/30/2010|02/28/2011|60838059|||19020100|GM02491|10-00077396|
CONT|00077398|END-TO-END NAVAL ASSET DAMAGE DETECTION SYSTEM|21000.00|15410.00|08/01/2010|04/30/2011|32060330|82865860||19020100|GM02491|10-00077398|
CONT|00090311|CL-BASED IMAGE ESTIMATION|140000.00|101215.00|09/01/2014|07/02/2016|31889371|||19020100|GM02491|14-00090311|
CONT|00056249|PHASE II: MICROCHANNEL REACTOR LOW OXYGEN CONSUMPTION FOR HIGHLY EFFICIENT HYDROGEN PRODUCTION LIQUID HYDROCARBONS|110200.00|71935.00|10/26/2005|04/08/2008|27507350|||19020100|GM02491|14327|
CONT|00066309|ADVANCED MATERIALS FOR LOW TEMPERATURE SOLID OXIDE FUEL|42500.00|30808.00|07/30/2007|02/25/2008|32976230|||19090100|GM02491|2007-NAV491-0001|
CONT|00057997|SEA-COOS (SOUTH EAST ATLANTIC COASTAL OCEAN OBSERVING SYSTEM)|170640.00|145847.00|09/01/2005|03/31/2008|88321440|||57202000|GM02491|3-12110-09-B|
CONT|00035004|REAL TIME FORECASTING SYSTEM OF WINDS, WAVES AND SURGE FROM TROPICAL CYCLONES|172384.00|127743.00|11/01/2001|06/30/2008|25474800|||19040100|GM02491|6-61525-3712|
CONT|00073756|DIFFERENTIAL LASER-INDUCED PERTUBATION SPECTROSCOPY (DLIPS)|104539.00|74256.00|07/08/2009|08/15/2010|65705880,76271560|||19020100|GM02491|956101|
CONT|00066336|HIGH FIDELITY TRIBOLOGICAL TESTING FOR SPACE MECHANISMS COATING|4500.00|3052.00|04/06/2010|05/25/2010|00846510|||19020100|GM02491|A000134425|
CONT|00059529|COMMUNITY SEDIMENT-TRANSPORT MODEL|29000.00|19932.00|06/16/2006|05/31/2009|49401171|||19040100|GM02491|A100499|
CONT|00066639|CROSSTEX-WAVE BREAKING, BOUNDARY LAYER PROCESSES, THE RESULTING SEDIMENT TRANSPORT AND BEACH PROFILE EVOLUTION|130159.00|88846.00|10/01/2007|09/30/2008|49401171|||19040100|GM02491|A100569|
CONT|00081606|ELECTROMAGNETIC MODELING OF EAPORATION DUCTS|46929.00|32439.00|08/15/2011|12/27/2012|27365370|||19050100|GM02491|IAA-2011-01|
CONT|00086265|COMPACT RADAR TECHNOLOGY FOR OVER THE HORIZON SMALL-BOAT ANDSEMI-SUBMERSIBLE DETECTION AND TRACKING|167948.00|116144.00|03/12/2013|05/15/2015|27365370,31347700|31347700||19050100|GM02491|IAA-2013-01|
CONT|00060759|BIOMARKERS FOR BLAST INDUCED BRAIN INJURY|307817.66|238546.47|08/07/2006|08/06/2008|64871170,26143360|26143360|62106150|29020100|GM02491|N00014-06-1-1029|
CONT|00068088|TOMOGRAPHIC PHYSICAL PHANTOMS FOR RADIATION DOSIMETRY|111142.00|80200.00|09/08/2008|08/31/2010|43167660|||19080100|GM02491|N00167-08-P-0422|
CONT|00080196|CHARACTERIZATION OF CONTAMINATED AEROSOLIZED ENVIRONMENTS AND IMPACT TOWARD MATERIALS|84998.99|66714.81|02/10/2011|12/30/2011|13303158|||19100100|GM02491|N61331-11-1-G001|
CONT|00072891|INNOVATIVE WELDING TECHNOLOGIES TO CONTROL HAP EMISSIONS USING SILICON ADDITIVES|198500.00|148150.00|07/02/2009|06/30/2012|08444290|||19100100|GM02491|N62583-09-C-0107|
CONT|00064634|AN ENZYME-LINKED IMMUNOSOBENT ASSAY (ELISA) FOR THE QUANTIFICATION OF BOTTLENOS DOLPHIN (TURSIOPS TRUNCATUS)|12750.00|8703.00|01/10/2007|01/09/2008|05940690|||28092200|GM02491|N6600107ME033|
CONT|00064647|ADVANCED WDM FIBER OPTIC NETWORK ARCHITECTURE ANALYSIS, MODELING, OPTIMIZATION AND DEMONSTRATION FOR AEROSPACE...|250000.00|182506.00|04/01/2007|08/15/2008|84154840|34115630||19050100|GM02491|N6833506C0386P00001|
CONT|00067335|SYNTHETIC METHODS, SYNTHESIS AND PROPERTIES OF AZIDO-AND ACETYLENE- TERMINATED OLIGOMERS AND THEIR TRIAZOLE-CURED|30000.00|20477.82|05/01/2007|04/30/2008|91738740|||16120100|GM02491|N68936-07-P-0405|
CONT|00075421|SYSTEM CONSTRUCTION WITH THE JAUS TOOL SET|15600.01|11498.00|10/01/2009|02/15/2011|35587440|||19020100|GM02491|P.O. # 8655|
CONT|00083853|UF SUPPORT OF JTS (3RD PHASE)|33000.00|24735.00|12/06/2011|01/31/2012|35587440|||19020100|GM02491|PB-0105|
CONT|00074040|HARDWARE DESIGN & DEVELOPMENT FOR NAVY STTR-N09-T021,DEVELOPMENT OF LOW COST TRACKING SYSTEM FOR INFANTRY TRAINING|35000.00|23569.00|08/19/2009|01/20/2010|37338360|||19050100|GM02491|PRA-SC-09-001|
CONT|00085045|A NOVEL METHOD TO PREDICT CIRCULATION CONTROL NOISE|163965.00|120655.00|04/01/2012|12/31/2015|35011108|||19020100|GM02491|R01533|
CONT|00077581|SYNTHETIC APERTURE GPS-BASED ATTITUDE (SAG/A)|50000.00|33671.00|06/01/2011|06/18/2012|88388148|||19120100|GM02491|SC11-5740-1|
CONT|00068683|DEVELOPMENT SUPPORT OF JAUS TOOL SET (JTS)|149425.00|104111.00|04/01/2008|01/15/2009|35587440|||19020100|GM02491|SEA 411 / D.O. M801|
CONT|00081665|MIMO WAVEFORM ANALYSIS AND SYNTHESIS|24891.00|16762.00|01/20/2012|03/15/2012|61644050|||19050100|GM02491|T12490|
CONT|00068033|MEMS FIBER OPTIC SENSOR (MOPS)|56672.00|38739.00|08/16/2007|12/31/2008|29001510|||19020100|GM02491|TS07-62-001|
CONT|00079295|SCALABLE TEMPLATED GROWTH OF CATALYTIC NANOSTRUCTURE ARRAYS WITH TUNABLE DIMENTIONS|30000.00|21055.00|06/01/2011|03/24/2012|61445771|||19030100|GM02491|UF-MEC-2011-01|
CONT|00083506|FHTCC: HIGH PERFORMANCE NANOSCALE THERMOELECTRIC GENERATOR FOR UAVS|90750.00|65789.00|05/04/2012|11/04/2014|61445771|||19030100|GM02491|UF-MEC-SBIR-2012-NO.|
CONT|00065923|CATHODE MATERIAL TESTING|35000.00|25757.00|07/26/2007|02/22/2008|32976230|||19090100|GM02494|NULL|
CONT|00087050|FHTCC: METER-SCALE SELF-ASSEMBLY OF DENSE & ORIENTED NANOMATERIALS FOR DOUBLE LAYER CAPACITORS|225000.00|163981.00|04/24/2013|06/15/2015|61445771|||19030100|GM02494|0625080/UF-MEC-2013-|
CONT|00093508|MANIPULATION OF CHANNEL AND EXHAUST FLOWS USING PLASMA POWERED ACTUATION|48780.00|33518.00|03/01/2014|02/28/2015|57751647|||19020100|GM02494|147-00093508|
CONT|00091264|AEP-GIS: SPATIO-TEMPORAL MODELING FOR INFECTIOUS DISEASES IN CBEP PARTNER COUNTRIES|672512.00|443818.17|10/01/2013|05/31/2015|64285949|||16220100|GM02494|4913-UF-DTRA-0076|
CONT|00094631|MEASURING SPATIO-TEMPORAL VARIATIONS IN UPPER ATMOSPHERE VIADRAG CONTROLLED NANO SATELLITES AND WINCS...|91753.00|91753.00|10/15/2014|12/31/2014|28814933|||19020100|GM02494|A12504|
CONT|00073129|NONLINEAR AND DISSIPATION CHARACTERISTICS OF OCEAN SURFACE WAVES IN ESTUARINE ENVIRONMENTS|293648.00|210964.00|12/01/2009|09/30/2015|79959393|||19040100|GM02494|A9821|
CONT|00036595|THE CHEMICAL-MECHANICAL CONTROL OF MARINE BIOFOULING/FOUL RELEASE WITH ENGINEERED TOPOGRAPHIES|675000.00|484703.00|03/01/2002|06/30/2010|22779320|||19090100|GM02494|N00014-02-1-0325|
CONT|00037874|SIMULATION AND DESIGN OF PROGRAMMABLE CHAOTIC LOGIC GATE ARRAYS|600000.00|445781.00|09/01/2002|03/01/2009|37080900|65337620||19340100|GM02494|N00014-02-1-1019|
CONT|00040648|COASTAL AREA TACTICAL-MAPPING SYSTEM (CATS)|1679932.00|1422794.00|03/15/2004|09/14/2007|05337550|71510473||19040100|GM02494|N00014-04-1-0365|
CONT|00052336|MOIRE-BASED OPTICAL MEMS SHEAR STRESS SENSOR TECHNOLOGY|228131.00|162311.30|11/01/2004|12/31/2007|29001510,51909100|63435010||19020100|GM02494|N00014-05-1-0039|
CONT|00053933|DIELECTRICS FOR IMPROVED COMPOUND SEMICONDUCTOR DEVICE PERFORMANCE|374824.00|262803.00|12/01/2004|11/30/2007|63031230,17080960|02181230||19090100|GM02494|N00014-05-1-0077|
CONT|00054197|ELECTRON RICH AND DUAL DOPABLE POLYMERS FOR CHARGE STORAGE APPLICATIONS|40114.00|27570.00|03/01/2005|12/31/2007|22921390|||16120100|GM02494|N00014-05-1-0373|
CONT|00058016|WAVE FORECASTING IN MUDDY COASTAL ENVIRONMENTS:MODEL DEVELOPMENT BASED ON REAL-TIME OBSERVATION|50824.00|35345.00|09/15/2005|09/30/2007|79959393|||19040100|GM02494|N00014-06-1-0139|
CONT|00059410|SYNTHESIS OF ACETYLENES/DI-ACETYLENES, STUDY OF THEIR 1,3-DIPOLAR CYCLOADDITION|663587.00|456073.00|12/01/2005|09/30/2009|91738740,70471760|||16120100|GM02494|N00014-06-1-0211|
CONT|00058229|COUPLED DYNAMICS OF WAIVES AND FLUID-MUD LAYERS|222403.00|177919.00|12/01/2005|09/30/2007|79959393|||19040100|GM02494|N00014-06-1-0229|
CONT|00058113|IDENTIFYING VIRAL MARINE MAMMAL PATHOGENS AND ASSESSING THEIR PATHOGENICITY|990827.35|697608.59|12/15/2005|03/31/2009|05940690|||28092200|GM02494|N00014-06-1-0250|
CONT|00058972|FUNDAMENTALS OF TRANSFER FILM FORMATION & REMOVAL OF SLIDINGELECTRICAL CONTACTS|374200.00|312321.00|12/01/2005|11/30/2007|00846510|95694910||19020100|GM02494|N00014-06-1-0313|
CONT|00057605|DIRECT SIMULATION OF SURFACE WAVES, WAVE BREAKING, AND LANGMUIR CIRCULATION|100057.00|72466.00|12/09/2005|12/31/2007|25474800|||19040100|GM02494|N00014-06-1-0424|
CONT|00061974|MECHANISTIC UNDERSTANDING OF SEMICONDUCTOR NANOCRYSTAL` SYNTHESIS|495000.00|343283.00|06/19/2006|03/18/2010|31780949|||16120100|GM02494|N00014-06-1-0911|
CONT|00062648|FUNDAMENTAL STUDIES OF SCRAMJET COMBUSTION DURING TRANSIENTS|600561.00|503810.76|10/16/2006|09/30/2011|54154390|||19020100|GM02494|N00014-07-1-0143|
CONT|00060255|CROSSTEX - WAVE BREAKING, BOUNDARY LAYER PROCESSES, THE RESULTING SEDIMENT TRANSPORT AND BEACH PROFILE EVOLUTION|99300.00|70177.00|11/01/2006|09/30/2008|49401171|||19040100|GM02494|N00014-07-1-0154|
CONT|00062886|MIMO UNDERWATER ACOUSTIC COMMUNICATIONS FOR RATE ENHANCEMENT AND RANGE EXTENSION|300000.00|218264.00|01/01/2007|12/31/2010|37296890|61644050||19050100|GM02494|N00014-07-1-0193|
CONT|00062891|MULTI-INPUT MULTI-OUTPUT (MIMO) RADAR-DIVERSITY MEANS SUPERIORITY|226382.00|160791.00|11/16/2006|10/31/2009|61644050|||19050100|GM02494|N00014-07-1-0293|
CONT|00063289|REGION MAPPING USING DYNAMICALLY-CONSTRAINED PATH PLANNING TO OPTIMIZE SENSOR QUALITY|175000.00|126181.00|01/01/2007|09/30/2008|07445360|||19020100|GM02494|N00014-07-1-0324|
CONT|00062342|20 GHZ GAN WIDE-BAND RECEIVER|1150000.00|995950.00|12/11/2006|05/31/2010|35567673,63031230|43066770|98951260,17080960|19050100|GM02494|N00014-07-1-0404|
CONT|00061968|WAVE-SEDIMENT INTERACTION IN MUDDY ENVIRONMENTS: A FIELD EXPERIMENT|363931.00|248418.00|01/01/2007|09/30/2010|79959393|75624400||19040100|GM02494|N00014-07-1-0448|
CONT|00066743|FOR PARTIAL FINANCIAL SUPPORT OF THE 2007 SANIBEL SYMPOSIUM|15000.00|15000.00|12/19/2006|12/30/2007|95578700|||16790000|GM02494|N00014-07-1-0450|
CONT|00061810|HIGH RESOLUTION NUMERICAL MODELING OF COHESIVE SEDIMENT TRANTRANSPORT AND EVOLUTION OF BED PROPERTY AT MUDFLATS|107527.00|76664.79|01/01/2007|12/31/2010|60838059,49401171|||19040100|GM02494|N00014-07-1-0494|
CONT|00063625|POLYMER NANOCOMPOSITES FOR HIGH DENSITY ENERGY STORAGE APPLICATIONS|100000.00|68259.00|01/18/2007|05/31/2008|60416929|||19090100|GM02494|N00014-07-1-0541|
CONT|00064001|EFFECTS OF FLUID MUD ON BOTTOM BOUNDARY LAYER DYNAMICS AND SEDIMENT FLUXES AT MUDFLATS|50522.00|34486.00|03/01/2007|12/31/2007|49401171|79959393||19040100|GM02494|N00014-07-1-0683|
CONT|00064166|PROBABILISTIC GRAPHICAL MODELS FOR DATA CO-REGISTRATION AND CONTACT FUSION|299914.00|219798.00|04/01/2007|03/31/2010|71510473|||19050100|GM02494|N00014-07-1-0698|
CONT|00062275|A SYSTEM FOR MONITORING WAVE-SEDIMENT INTERACTION IN MUDDY ENVIRONMENTS|261275.00|261275.00|04/01/2007|09/30/2008|79959393|||19040100|GM02494|N00014-07-1-0756|
CONT|00062331|NANOTRIBOLOGICAL AND SURFACE SCIENCE EQUIPMENT IN SUPPORT OF THE ONR: SLIDING ELECTRICAL CONTACTS ACTIVITIES|262460.00|262460.00|04/01/2007|03/31/2008|00846510|65705880||19020100|GM02494|N00014-07-1-0804|
CONT|00064545|AN EXPERIMENTAL INVESTIGATION OF THE ACOUSTIC AND FLUID DYNAMIC CHARACTERISTICS OF A CIRCULATION-CONTROLLED AIRFOIL|398150.00|294399.00|03/30/2007|04/30/2011|63435010|29001510||19020100|GM02494|N00014-07-1-0824|
CONT|00064439|WIRELESS COOPERATIVE NETWORKS: SELF-CONFIGURATION AND OPTIMIZATION|243203.00|176238.00|04/09/2007|05/31/2011|37296890|||19050100|GM02494|N00014-07-1-0868|
CONT|00062289|ADVANCED MASS SPECTOMETER SYSTEM FOR EDUCATION IN DOD RESEARCH ON BRAIN INJURY|270600.00|270600.00|04/09/2007|03/31/2008|26166570|||29120100|GM02494|N00014-07-1-0877|
CONT|00062303|AN INTEGRATED FLOW-NOISE MEASUREMENT SUITE|268630.00|268630.00|04/12/2007|12/31/2008|63435010|74918000||19020100|GM02494|N00014-07-1-0884|
CONT|00065535|CENTER FOR SENSOR MATERIALS AND TECHNOLOGIES|2328000.00|2015414.00|05/14/2007|05/13/2009|07073490,17080960|71392261|71392261,24608940,73634960,46281250|19090100|GM02494|N00014-07-1-0982|
CONT|00066747|PARTIAL SUPPORT OF THE SYMPOSIUM ON ADVANCED METHODS OF QUANTUM CHEMISTRY AND PHYSICS (SAMQCP 2007)|5000.00|5000.00|07/30/2007|04/30/2008|75455710|95396420||16790000|GM02494|N00014-07-1-1144|
CONT|00067027|MOIRE-BASED OPTICAL MEMS SHEAR STRESS SENSOR TECHNOLOGY|51455.00|37208.00|01/21/2008|01/20/2009|29001510|||19020100|GM02494|N00014-08-1-0152|
CONT|00069611|PARTIAL FINANCIAL SUPPORT OF THE 2008 SANIBEL SYMPOSIUM|15000.00|15000.00|12/07/2007|09/30/2008|95578700|||16790000|GM02494|N00014-08-1-0289|
CONT|00068619|MICROTRIBOLOGICAL STUDIES OF SLIDING ELECTRICAL CONTACTS WITH IN SITU SPECTROSCOPY|200000.00|149578.00|05/01/2008|07/31/2009|00846510,19331840|65705880||19020100|GM02494|N00014-08-1-0718|
CONT|00069051|PARTIAL SUPPORT FOR THE 236TH AMERICAN CHEMICAL SOCIETY NATIONAL MEETING SYMPOSIUM TITLED ELECTROACTIVE POLYMERS FOR EN|5000.00|5000.00|04/21/2008|04/20/2009|22921390|||16120100|GM02494|N00014-08-1-0820|
CONT|00068989|LARGE SCALE GRAPHENE NANORIBBON ELECTRONICS|120000.00|89771.00|06/01/2008|05/31/2011|54803050|||19050100|GM02494|N00014-08-1-0861|
CONT|00067865|DELAY-ASSURED AD HOC NETWORKING|300000.00|220498.00|05/31/2008|09/30/2011|62151491|||19050100|GM02494|N00014-08-1-0873|
CONT|00069740|ELECTROACTIVE POLYMERS AND ELECTRODS INTERFACES FOR OPTIMIZED SUPERCAPACITORS|318845.99|233037.67|05/01/2008|05/31/2010|22921390,88562990|||16120100|GM02494|N00014-08-1-0928|
CONT|00069848|A COMPUTATIONAL APPROACH FOR NEAR-OPTIMAL PATH PLANNING AND GUIDANCE OF AUTONOMOUS UNDERSEA VEHICLES|224379.00|159250.00|09/01/2008|08/31/2012|56114229|||19020100|GM02494|N00014-08-1-1173|
CONT|00070828|ENHANCED MULTISTATIC ACTIVE SONAR VIA INNOVATION SIGNAL PROCESSING|270000.00|192878.00|01/01/2009|09/30/2012|61644050|||19050100|GM02494|N00014-09-1-0211|
CONT|00070922|DETECTION AND IMPACT ASSESSMENT OF NOVEL VIRUSES IN NAVY MARINE MAMMALS|869131.69|599197.05|03/01/2009|08/31/2013|31976330||05940690|28092200|GM02494|N00014-09-1-0252|
CONT|00072415|APPLICATIONS OF HETEROCYCLIC CHEMISTRY TO HIGH ENERGY (I) ROBUST BINDERS FOR PROPELLANTS AND (II) HIGH DENSITY ENERGETIC|594748.17|406515.86|11/05/2008|11/05/2012|91738740,70471760|||16120100|GM02494|N00014-09-1-0285|
CONT|00072755|SEMIOCHEMICAL-MEDIATED NANO-TAGGANTS|707637.88|519274.37|12/11/2008|03/31/2013|31780949|38720890|91295808|16120100|GM02494|N00014-09-1-0441|
CONT|00071452|DESIGN OF LUBRICANTS FOR EXTREME TEMPERATURES AND PRESSURES|125000.00|87674.00|01/01/2009|12/31/2009|63125500,00846510|00846510||19090100|GM02494|N00014-09-1-0517|
CONT|00072092|MICROTRIBOLOGICAL STUDIES OF SLIDING ELECTRICAL CONTACTS WITH IN SITU SPECTROSCOPY|200000.00|150799.00|01/30/2009|07/29/2010|00846510,19331840|65705880||19020100|GM02494|N00014-09-1-0584|
CONT|00072453|A DEVICE FOR IN-SITU OBSERVATIONS OF MUDDY-BED RESPONSE TO WAVES|9905.14|6761.25|03/01/2009|09/30/2010|79959393|||19040100|GM02494|N00014-09-1-0897|
CONT|00075094|DEVELOPMENT AND FABRICATION OF NANOELECTRONIC DEVICES AND SENSORS|2374546.00|2045096.00|08/01/2009|04/06/2012|18114907,07073490|02181230|54803050,06550450,17080960,00013650|19370100|GM02494|N00014-09-1-1119|
CONT|00075136|ROBUST HIGH DATA RATE MIMO UNDERWATER ACOUSTIC COMMUNICATIONS|170000.00|121802.00|01/01/2010|09/30/2011|61644050|||19050100|GM02494|N00014-10-1-0054|
CONT|00075294|SURPRISE METRIC FOR SENSOR CONTACT FUSION IN SPARSE DATA ENVIRONMENTS|400000.00|290900.00|11/01/2009|12/31/2012|97029120||71510473|19050100|GM02494|N00014-10-1-0101|
CONT|00074866|PARTIAL FINANCIAL SUPPORT FOR THE 50TH SANIBEL SYMPOSIUM|10000.00|10000.00|11/01/2009|10/31/2010|75455710|||16120100|GM02494|N00014-10-1-0102|
CONT|00074970|RAPID RECOVERY OF TRIBOLOGICAL MATERIALS WITH IMPROVED PERFORMANCE USING MATERIALS INFORMATICS|900000.00|651941.00|01/01/2010|12/31/2013|63125500,00846510|33670141|15857788|19090100|GM02494|N00014-10-1-0165|
CONT|00074979|WAVE-SEDIMENT INTERACTION IN MUDDY ENVIRONMENTS: SUBBOTTOM FIELD EXPERIMENT|125084.00|89152.00|12/01/2009|09/30/2012|79959393|||19040100|GM02494|N00014-10-1-0363|
CONT|00075732|SELF-ORGANIZING FUNCTIONAL HIERARCHICAL MEMORIES WITH WAKE-SLEEP CYCLE CONSOLIDATION|557142.00|411832.45|01/01/2010|12/31/2014|97029120,39001578|||19050100|GM02494|N00014-10-1-0375|
CONT|00076464|OPTIMIZED ELECTROACTIVE POLYMER SUPERCAPACITORS|226430.96|155793.49|06/01/2010|12/31/2012|22921390|||16120100|GM02494|N00014-10-1-0454|
CONT|00077266|THE CHEMICAL CONTROL OF MARINE BIOFOULING/FOUL RELEASE WITH ENGINEERING CHEMICAL AND NANO PATTERNED SURFACES|675000.00|489068.56|01/01/2010|05/15/2013|22779320,62813950|62813950||19090100|GM02494|N00014-10-1-0579|
CONT|00077656|AN EXPERIMENTAL INVESTIGATION OF THE ACOUSTIC AND FLUID DYNAMIC CHARACTERISTICS OF A CIRCULATION-CONTROLLED AIRFOIL|124078.00|89113.00|05/01/2010|04/30/2011|63435010|||19020100|GM02494|N00014-10-1-0679|
CONT|00077550|MULTI-STAGE FORMULATIONS AND SOLUTION METHODS FOR MIXED INTEGER PROGRAMMING UNDER UNCERTAINTY|492143.00|358415.00|05/01/2010|08/30/2015|66969157|||19060100|GM02494|N00014-10-1-0749|
CONT|00077356|DEVELOPMENT OF A NUMERICAL 3-WAVE INTERACTIONS MODULE FOR OPERATIONAL WAVE FORECASTS IN INTERMEDIATE-DEPTH ...|242443.00|185510.00|04/20/2010|09/30/2014|79959393|||19040100|GM02494|N00014-10-1-0805|
CONT|00077660|AN EXPERIMENTAL INVESTIGATION OF WING TIP VORTEX ATTENUATION|361389.00|292845.00|06/01/2010|12/31/2014|35011108,63435010|||19020100|GM02494|N00014-10-1-0832|
CONT|00076048|MODULATED HF HEATING EXPERIMENTS WITH HAARP FOCUSED ON CHARACTERIZING THE D-REGION IONOSPERE|129500.00|94206.00|05/15/2010|07/13/2013|20575507|||19050100|GM02494|N00014-10-1-0909|
CONT|00078081|NEXT-GENERATION FRAMEWORK FOR REAL-TIME SOLUTIONS OF NONLINEAR OPTIMAL CONTROL PROBLEMS|508978.00|368220.44|11/01/2010|12/31/2013|56114229,49904380|||19020100|GM02494|N00014-11-1-0068|
CONT|00079746|MATERIALS AND DEVICES COMPATIBLE WITH HIGH VOLUME ROLL-TO- ROLL MANUFACTURING OF POLYMER SOLAR CELLS|749998.00|636871.76|01/01/2011|09/30/2014|60416929,22921390|||19090100|GM02494|N00014-11-1-0245|
CONT|00079217|USING WAVE-CURRENT OBSERVATIONS TO PREDICT BOTTOM SEDIMENT PROCESSES ON MUDDY BEACHES|127472.88|93733.59|01/01/2011|08/31/2013|79959393|||19040100|GM02494|N00014-11-1-0269|
CONT|00080950|A MULTI-SCALE INVESTIGATION OF LIQUID-SOLID-GAS INTERACTIONS|490421.00|347268.00|02/01/2011|12/31/2014|41409016|60838059||19020100|GM02494|N00014-11-1-0279|
CONT|00081806|BIOMECHANICS AND SENSORY MECHANISMS OF CEPHALOPODS PROPULSION|257078.00|185608.00|06/01/2011|09/30/2012|41409016|||19020100|GM02494|N00014-11-1-0360|
CONT|00080122|CIRCULATION CONTROL EXPERIMENT AT NUWC KEYPORT FACILITY|30000.00|20478.00|04/01/2011|01/31/2015|63435010|||19020100|GM02494|N00014-11-1-0544|
CONT|00081192|A NOVEL METHOD TO PREDICT CIRCULATION CONTROL NOISE|55000.00|41572.00|05/01/2011|04/30/2014|63435010,35011108|35011108||19020100|GM02494|N00014-11-1-0554|
CONT|00081602|ATOMISTIC DESIGN OF GRAPHENE ELECTRONICS AT THE NANOSCALE|375000.00|259420.00|08/01/2011|03/31/2015|54803050|||19050100|GM02494|N00014-11-1-0633|
