Sponsor_ID|SponsorName
GM0005383|INTERNATIONAL INSTITUTE OF ST. LOUIS
GM0006230|CITY COLLEGE OF NEW YORK
GM0005721|SYSTEMS TECHNOLOGY
GM0005941|QUANTUM FOUNDATION
GM0006362|ANDY WARHOL FOU FOR THE VISUAL ARTS
GM0006647|NATIONAL ORGANIZATION FOR RARE DISORDERS
GM0006649|NATIONAL PSORIASIS FOUNDATION
GM0006653|NATL ACADEMIES KECK FUTURES INITIATIVE
GM0006657|NATL INST HLTH CARE MGMT RES AND ED FOU
GM0006661|NEW YORK PUBLIC LIBRARY
GM0006663|NEWAID FOUNDATION
GM0006664|NEXT GENERATION LEARNING CHALLENGES
GM0006670|OBESITY SOCIETY
GM0005652|SUN BIOPHARMA
GM0005803|EARTHRISE SPACE
GM0005960|AVON FOU FOR WOMEN
GM0006164|WCA WASTE CORP OF AMERICA
GM0006356|AMERICAN SOCIETY OF MECHANICAL ENGINEERS
GM05010|HARVEST POWER
GM05011|HLTH PLANNING COUNCIL OF NE FL
GM05012|UNITED ARAB EMIRATES
GM05013|EMIRATES NUCLEAR ENERGY CORPORATION
GM05014|IGENICA INC
GM05015|RESEARCH COUNCIL OF NORWAY
GM05152|TRANSONIC SYSTEMS
GM05153|CLEER CONSULTING
GM05154|PROMETHEUS LABORATORIES
GM0006195|WEILL MED COLLEGE OF CORNELL UNI - QATAR
GM0005405|NATURAL SCIENCES & ENG RES CNCL OF CANAD
GM0005706|CYSTINOSIS RESEARCH FOU
GM0005804|UNIVERSITY OF LISBON FACULTY OF PHARMACY
GM0006489|FONDAZIONE ENI ENRICO MATTEI
GM0006503|GAIRDNER FOUNDATION
GM0006557|INTERNATIONAL SOCIAL SCIENCE COUNCIL
GM0006566|INTL MENTAL HEALTH RESEARCH ORGANIZATION
GM0006572|JACOB'S CURE
GM0006553|INTERNATIONAL BALZAN PRIZE FOUNDATION
GM0006554|INTERNATIONAL FOU FOR MUSIC RESEARCH
GM0006556|INTERNATIONAL RHINO FOUNDATION
GM0006574|JAMES MARSTON FITCH CHARITABLE FOU
GM0006582|JOANNA M. NICOLAY MELANOMA FOUNDATION
GM0006583|JOHN MERCK FUND
GM0006587|JOURNAL OF OCEAN TECHNOLOGY
GM0006592|KIDNEEDS
GM0005339|WFR AQUAPLAST/QFIX SYSTEMS
GM0005580|OXAGEN
GM0006077|THE GREATER CINCINNATI FDTN INC.
GM0006126|AASTROM BIOSCIENCES
GM0006590|KAVLI FOUNDATION
GM0006598|LIVESTRONG FOUNDATION
GM0005768|OGILVY PUBLIC RELATIONS WORLWIDE
GM0005776|SIRIUS MINERALS
GM0006081|BIOCONTROL MEDICAL USA
GM0006163|ENDOWMENT FOR EDUCATION & RESEARCH
GM0006317|AM FUND FOR ALTERNATIVES TO ANIMAL RES
GM0006319|AM INST OF AERONAUTICS AND ASTRONAUTICS
GM0006874|BAYER ANIMAL HEALTH GMBH
GM0006878|PEDIATRIC BRAIN TUMOR FOUNDATION
GM0006881|CHILDRENS RESEARCH INSTITUTE
GM0006882|MIDDLE RIVER AIRCRAFT SYSTEMS
GM0006883|PATH VACCINE SOLUTIONS
GM0006890|IZUN PHARMACEUTICALS CORP
GM0005688|STELLENBOSCH UNIVERSITY
GM0006589|JUNE ALLYSON FOUNDATION
GM0006613|MARKETING SCIENCE INSTITUTE
GM0006624|METROPOLITAN MUSEUM OF ART
GM0006625|MILLENNIUM CHALLENGE CORPORATION
GM0006302|ACADEMY OF MOTION PICTURE ARTS AND SCI
GM0006867|INVENTIV CLINICAL LLC
GM0006530|HEMATOLOGY/ONCOLOGY PHARMACY ASSO FOU
GM0006534|HO-AM FOUNDATION
GM0006540|HYDROCEPHALUS ASSOCIATION
GM0487|ZINPRO CORP
GM0005989|GBS/CIDP FOUNDATION INTERNATIONAL
GM0005739|AGILTRON
GM0005823|UNIVERSIDAD DE CALDAS
GM0006243|MAX SOUND
GM0006822|JIFFY INTERNATIONAL
GM0006817|RYE NY YMCA
GM0005460|MORGRIDGE INSTITUTE FOR RESEARCH
GM0006234|UF MCKNIGHT BRAIN INSTITUTE
GM0006278|INFINITY PHARMACEUTICALS
GM0006623|METROPOLIS MAGAZINE
GM0006627|MOLDOVAN RESEARCH AND DEVELOPMENT ASSO
GM0006630|MOTOROLA MOBILITY FOUNDATION
GM0006960|FL RES CTR FOR AG SUSTAINABILITY INC
GM0006999|CLINIPACE INC
GM0005452|MDS COATING TECHNOLOGIES
GM0005896|WEST CENTRAL
GM0005992|FRIENDS OF THE LIBRARY
GM0006119|MICROVAPOR DEVICES
GM0006288|FORUM PHARMACEUTICALS
GM0006358|AMERICAN SOCIETY ON AGING
GM0006359|AMERICAN STATISTICAL ASSOCIATION
GM0006366|ARA PARSEGHIAN MEDICAL RESEARCH FOU
GM0006374|ASSO OF AM COLLEGES AND UNIVERSITIES
GM0006457|DENTAQUEST FOUNDATION
GM0006458|DERMATOLOGY FOUNDATION
GM0006464|EARLY AMERICAN INDUSTRIES ASSOCIATION
GM0006468|ELSEVIER FOUNDATION
GM0006471|EPPENDORF AG
GM0006599|LOWE SYNDROME ASSOCIATION
GM0006998|OAKLAND UNIVERSITY
GM0006128|KOREA FDTN FOR NEXT GEN SPORTS TALENT
GM0006173|TALLAHASSEE CHILDHOOD OBESITY PREV EDUC
GM0006932|UNIVERSITY OF COLORADO DENVER
GM0006075|TETRAPAHASE PHARMACEUTICALS
GM0006194|CALIFORNIA STATE POLYTECHNIC UNIV POMONA
GM0006136|TAYLOR & FRANCIS GROUP
GM0005318|AMER ASSO FOR LAB ANIMAL SCIENCE
GM0005336|DELTA R DETECTION
GM0005535|NATL INST OF HLTH OD
GM0005901|INTERNATIONAL AVIAN RESEARCH
GM0005927|BIOCOLLECTIONS WORLDWIDE
GM0006213|REMEDY PHARMACEUTICALS
GM0005946|MICRONOMIX
GM0005964|COOL FLOW DYNAMICS
GM0005987|KOCH AGRONOMIC SERVICES LLC
GM034|AMER HOME PRODS WYETH AYERST RESEARCH
GM0340|PEPTECH INC
GM03400|THE INST FOR NEURODEGENERATIVE DISORDERS
GM03401|TRIAD RESEARCH CORP
GM03402|FRESH EXPRESS INC
GM0006800|THERMALIN DIABETES
GM0006806|COUNTY OF LOS ANGELES
GM0006826|AMERICAN ASSOC FOR ADVANCEMENT OF SCI
GM0006827|FOSTER ENGINEERING SERVICES
GM0006854|KAGRA PROJECT
GM0005542|AM ASSO OF COLLEGES OF NURSING
GM0005591|FL HOSPITAL OFFICE OF RES ADMINISTRATION
GM0005829|ROOF CONSULTANTS INSTITUTE FOUNDATION
GM0005948|SONSHINE COMMUNICATIONS
GM0005966|AMER SOC OF REG ANESTHESIA & PAIN MEDICI
GM0006043|ROSWELL PARK CANCER INSTITUTE
GM0006645|NATIONAL LEAGUE FOR NURSING
GM0006660|NEW YORK COMMUNITY TRUST
GM0006666|NORTH AM RASPBERRY AND BLACKBERRY ASSO
GM0006673|ORAL AND MAXILLOFACIAL SURGERY FOU
GM0006680|PAUL G. ALLEN FAMILY FOUNDATION
GM0006686|PLASTIC SURGERY FOUNDATION
GM0006715|SAMSUNG ADVANCED INSTITUTE OF TECHNOLOGY
GM0006747|SUSTAINABLE FORESTRY INITIATIVE
GM0006705|RHODES UNIVERSITY
GM03798|RF ENGINEERS
GM03799|NATL INSTRUMENTS CORPORATION
GM04097|DENTAL TRADE ALLIANCE FOU
GM04098|COMMONWEALTH SCIENTIFIC & INDUST RES ORG
GM04099|PEDIATRIC CANCER FOU
GM041|AMWAY CORP
GM0410|SIGMA IMMUNOCHEMICALS
GM0006057|BIONESS
GM0006472|ERDHEIM-CHESTER DISEASE GLOBAL ALLIANCE
GM0005377|ADVANCED PLASMONICS
GM0006138|AMERICAN PULSE ASSOCIATION
GM0006838|SPERO THERAPEUTICS
GM0006982|UF OFFICE OF RESEARCH
GM0005883|THE JACKSON LABORATORY
GM0005903|SPECTRUM GAMING
GM0005972|GABRIELLE'S ANGEL FDTN FOR CANCER RES
GM0006067|ORGANIZATION OF AMERICAN HISTORIANS
GM0006071|GENERAL TECHNICAL SERVICES
GM0006102|DOWNHOLE ENERGY LIMITED
GM0006149|GLOBAL CLIMATE & ENERGY PROJECT
GM0006205|MORTON CURE PARALYSIS FUND
GM0006856|MUNDIPHARMA RESEARCH GMBH & CO
GM0006928|SUMICOL
GM05166|BELIZE MINISTRY OF HEALTH
GM05167|ACCELERATE BRAIN CANCER CURE
GM05168|SAVANNAH SCIENCE MUSEUM
GM0006095|TOWN OF LONGBOAT KEY
GM0006144|ASSO FOR TROPICAL BIOLOGY & CONSERVATION
GM0005627|ENSYSTEX INC
GM0005466|PARTNERSHIP FOR CLEAN COMPETITION
GM0005673|SOUTHERN RESEARCH INSTITUTE
GM0006029|PANAMERICAN SEED
GM0006055|SOUTHERN AFRICAN WILDLIFE COLLEGE
GM0006058|CONSORT RHEUMATOLOGY RES OF NA
GM0005416|AMER COLL OF RADIOLOGY IMAGING NETWORK
GM0005469|TEIJIN CHEMICALS
GM0005472|NATL RADIO ASTRONOMY OBSERVATORY
GM0005484|GREENPLUM
GM0005603|KESSLER FOUNDATION
GM0005815|LANDENBERGER RES FOU MARGARET Q.
GM0006242|ANDAMAN THERAPEUTICS
GM0005432|NOETIC DEVELOPMENTS
GM0006256|STATE OF TEXAS DEPT AGING & DISABLED SER
GM0006812|NISE NETWORK
GM0005545|DESIGN INTERACTIONS
GM0005553|THE FLORIDA AQUARIUM
GM0005936|NATL SKELETAL MUSCLE RES CENTER
GM0006677|PARTNERS OF THE AMERICAS FOUNDATION
GM0006678|PARTNERSHIP FOR A HEALTHIER AMERICA
GM0006682|PEOPLE FOR ETHICAL TREATMENT OF ANIMALS
GM0006684|PHI BETA KAPPA SOCIETY
GM03440|PYXIS INNOVATION
GM03441|GREEN SKY IMAGING
GM03442|HDR ENGINEERING
GM03443|CATERPILLAR
GM03444|ROBERTET FLAVORS
GM03445|ACCENT PHYSICIAN SPECIALISTS
GM03446|GLAUKOS
GM03447|EISAI MEDICAL RESEARCH
GM0374|RHONE MERIEUX INC
GM03740|PROMEDIC INC
GM03741|GE GLOBAL RESEARCH
GM0006268|EARLY LEARNING COALITION OF BROWARD CNTY
GM0006274|PITTSFIELD ANTI-TUBERCULOSIS ASSO
GM0006410|CANADIAN NATIONAL INST FOR THE BLIND
GM0006740|SPINA BIFIDA ASSOCIATION
GM0006748|SWEDEN ABROAD
GM0006753|TEDGLOBAL
GM0006756|TIAA-CREF
GM0006762|U.S. WHEAT & BARLEY SCAB INITIATIVE
GM0006766|UNIV CORP FOR ATMOSPHERIC RESEARCH
GM0006767|US SUPREME COURT
GM0006373|ASSO FOR SURGICAL EDUCATION FOUNDATION
GM0006388|BILAT USA 2.0
GM0006398|BRAIN TUMOR FUNDERS? COLLABORATIVE
GM0006408|CAMARGO FOUNDATION
GM0006411|CANLIV
GM0006419|CHALLENGE.GOV
GM0006429|CHILDREN'S CARDIOMYOPATHY FOUNDATION
GM05169|HEMOPHILIA & TROMBOSIS RESEARCH SOCIETY
GM0006801|ENDO TECHNOLOGIES
GM0006871|BRITISH SOC FOR ANTIMICROBIAL CHEMOTHERA
GM0005884|UOP
GM0005924|SUNSET PARK HEALTH COUNCIL
GM0006154|ULTRA ELECTRONICS
GM0006307|ALEXANDER VON HUMBOLDT FOUNDATION
GM0005869|SPACE MICRO
GM0006028|CATHOLIC UNIV OUR LADY OF ASUNCION
GM0006248|MICRO NANO TECHNOLOGIES (MNT)
GM0006364|AONE FOU NURSING LEADERSHIP RES AND ED
GM0006379|ASTRAZENECA HEALTHCARE FOUNDATION
GM0006390|BLACKSTONE CHARITABLE FOUNDATION
GM0006397|BRAIN RESEARCH FOUNDATION
GM0006431|CHRISTOPHER COLUMBUS FELLOWSHIP FOU
GM0006452|DAISY FOUNDATION
GM0006460|DOLLAR GENERAL
GM0006850|MILLIKELVIN TECHNOLOGY
GM0006865|PORTICUS LATIN AMERICA
GM0005975|GULF COAST PLAINS AND OZARKS LCC
GM0006026|INTL CTR FOR TROPICAL AGRICULTURE
GM0006285|THE FACIAL PAIN RESEARCH FOU
GM0006296|CYTONICS
GM0006810|TECHNOSERVE INC
GM0006811|COLEN FOUNDATION
GM0006889|AGILITY CLINICAL INC
GM0006892|DP CLINICAL INC
GM0006905|CLEARSIDE BIOMEDICAL INC
GM0006921|FORDS THEATRE SOCIETY
GM0006943|TAIHO ONCOLOGY INC
GM0005493|WAKULLA CNTY TOURISM DEVELOPMENT CNCL
GM0005668|CURE PSP FOU
GM0006178|NRG ONCOLOGY FOU
GM0005748|ASSAY DEPOT
GM0006148|HALEY & ALDRICH
GM03742|COMBUSTION RESEARCH & FLOW TECHNOLOGY
GM03743|FRANKLIN CNTY
GM03744|NOVACEA INC
GM0005418|MICROVISK TECHNOLOGIES
GM0005546|COVAR APPLIED TECHNOLOGIES
GM0005585|STATE OF NORTH CAROLINA
GM0005729|W MARTIN SMITH INTERDISCIPLINARY PATIENT
GM0006474|EXCELENCIA IN EDUCATION
GM0005928|QUEENSLAND UNIV OF TECHNOLOGY
GM0005961|NATURAL SELECTION
GM0005932|COMMUNITY PRESERVATION COMMITTEE
GM0005944|MONASH UNIVERSITY
GM0006279|SARASOTA MEMORIAL HEALTH CARE SYSTEM
GM0006292|HEALTH RESOURCES IN ACTION
GM0006294|ADAMAS PHARMACEUTICALS
GM0006369|ASHOKA
GM0006370|ASIAN CULTURAL COUNCIL
GM0006430|CHINESE ACADEMY OF SCIENCES
GM0006466|EGG NUTRITION CENTER
GM0006476|FAHS-BECK FUND RES AND EXPERIMENTATION
GM0006479|FELDSTEIN MEDICAL FOUNDATION
GM0006506|GEOFFREY BEENE
GM0006526|HEALTHCARE INFO AND MGMT SYSTEMS SOC
GM0005805|NATL EMERGENCY MEDICINE ASSO
GM0006121|REVO BIOLOGICS
GM0006260|SIEMENS CORP CORPORATE TECHNOLOGY
GM04104|CHUNGNAM NATL UNIVERSITY
GM04105|NATL WILDLIFE FEDERATION
GM0006132|KOREA INST OF ENERGY RESEARCH
GM0005814|CSL BEHRING GMBH
GM0005905|SUMITOMO FOUNDATION
GM0005919|GREEN BUILDING INITIATIVE
GM0006008|THE ALLERGAN FOUNDATION
GM0005570|SEAGATE TECHNOLOGY
GM0005646|ASAHIKAWA MEDICAL UNIVERSITY
GM0005662|EVERRIS NA
GM0005997|SPACE COAST ENERGY CONSORTIUM
GM0488|LOCKHEED MARTIN
GM0006509|GERDA HENKEL FOUNDATION
GM0006519|GRAMMY FOUNDATION
GM0005923|COLD CHAIN CONSULTANTS
GM0006151|EARLY LEARN COALITION MIAMI-DADE/MONROE
GM0005360|EISAI
GM0005554|COLBY PHARMACEUTICAS
GM0005822|RENOVA LIFE
GM0005926|DNATRIX
GM0005931|TOWN OF NANTUCKET
GM0005993|ADVANCED AQUA DYNAMICS INC.
GM0006280|DELTA TRAK
GM0006887|KYOWA HAKKO BIO CO LTD
GM0005664|ISE PROF TESTING & CONSULTING SERVICES
GM0005324|AGC ESTATAL CONSEJO SUP INVEST CIENTIFIC
GM0007003|GREAT LAKES FISHER TRUST
GM0007004|COLD SPRINGS HARBOR LABORATORY
GM0007005|PRINCE AGRI PRODUCTS INC
GM0006607|LYNDE AND HARRY BRADLEY FOUNDATION
GM0006320|AM SOC FOR GASTROINTESTINAL ENDOSCOPY
GM0006321|AM SOC FOR HEALTHCARE RISK MANAGEMENT
GM04921|MIAMI-DADE METROPOLITAN PLANNING ORGANIZ
GM05058|GUROBI OPTIMIZATION
GM05059|SEAWORLD BUSCH GARDENS CONSERVATION FUND
GM05060|HAZEN AND SAWYER
GM05061|HYUNDAI HOPE ON WHEELS
GM05062|AICURIS GMBH & CO KG
GM05063|SCI PROTEK
GM05064|SPINAL RESEARCH
GM05065|N FL TRANSPORTATION PLANNING ORG
GM05066|WAYNE-DALTON
GM0006371|ASSO ADVANCEMENT OF MED INSTRUMENTATION
GM0006377|ASSOCIATION FOR COMPUTING MACHINERY
GM0006385|FARRIS FOUNDATION
GM0006799|LANGSTON UNIVERSITY
GM0006813|UNIVERSITY OF NEW SOUTH WALES
GM0006855|STEMLINE THERAPEUTICS INC
GM0006948|ROBERT RAUSCHENBERG FOUNDATION
GM0005327|BUSH CHARITABLE FOU EDYTH
GM03795|MICRON GROUP
GM03796|HENRY J KAISER FAMILY FOU
GM03403|UNIROYAL CHEMICAL CO
GM03404|RESIDUAL FUNDS
GM03405|UNIVERSITY AREA COMMUNITY DEV CORP
GM03406|THE CHRISTENSEN FUND
GM03407|CHILDRENS HOSP LOS ANGELES
GM03700|FL NURSERY GROWERS AND LANDSCAPE ASSO
GM03701|AMER EDUCATION FINANCE ASSO
GM0006027|UNIVERSIDAD DE LA SALLE
GM0006063|QMEDIC
GM0006184|ZAVANTE THERAPEUTICS
GM0006824|REATA PHARMACEUTICALS
GM0006852|US MEAT EXPORT FEDERAION
GM0006072|ROSENSTIEL MARINE SCHOOL OF ATMOSPHERIC
GM0006167|ORION SOLUTIONS
GM0006255|CONATUS PHARMACEUTICALS
GM0006053|CITY OF GREEN COVE SPRINGS
GM0006182|OKLAHOMA 4-H FOU
GM0006708|ROCKEFELLER ARCHIVE CENTER
GM0006711|RUSSKIY MIR FOUNDATION
GM03417|SPORT TECH
GM0005720|FL ATLANTIC UNIV FOU
GM0005750|BIOMERIEUX
GM0006227|BOK TOWER GARDENS
GM0005811|PURDUE INNOVATION&COMMERCIALIZATION CTR
GM0005998|QATAR UNIVERSITY
GM0007093|AMYLOIDOSIS FOUNDATION
GM0007094|NEW YORK ACADEMY OF SCIENCES
GM0007095|PANCREATIC CANCER ACTION NETWORK
GM0007096|GIVE TO CURE
GM0005481|TAMPA BAY REGIONAL PLANNING CNCL
GM0005917|AYER CAPITAL
GM0006225|WELLNESS & PREVENTION
GM0006962|OXFORD UNIVERSITY PRESS
GM0006497|FRANKLIN AND ELEANOR ROOSEVELT INSTITUTE
GM0006502|GAINESVILLE AREA INNOVATION NETWORK
GM0005479|INTL TROPICAL TIMBER ORGANIZATION
GM0005581|SILICON VALLEY COMMUNITY FOU
ENSYSTEX|ENSYSTEX
GM0005689|S AFRICAN CTR FOR EPID MOD AND ANALYSIS
GM0005850|CONVEY COMPUTER CORPORATION
GM0005880|THEOREM CLINICAL RESEARCH
GM0005911|SCHWABE NORTH AMERICA
GM0005437|MYELORX
GM0006308|ALEXIA FOUNDATION
GM0006318|AM INST FOR MEDICAL AND BIOLOGICAL ENG
GM0006350|AMERICAN SKIN ASSOCIATION
GM0006384|BAVARIA CALIFORNIA TECHNOLOGY CENTER
GM0006394|BORCHARD FOUNDATION
GM0006401|BRITISH ACADEMY
GM0006407|CALVIN K. KAZANJIAN ECONOMICS FOUNDATION
GM0006415|CENTER FOR CULTURAL JUDAISM
GM0006425|CHILD NEUROLOGY FOUNDATION
GM0006454|MEDOSOME BIOTECH
GM0006899|NANOZYME INC
GM0006989|LAKNENAU INSTITUTE FOR MEDICAL RESEARCH
GM0005577|TEC-MASTERS
GM0005660|PEST NATURAL
GM0005496|VIVA HEALTHCARE ALLIANCE
GM0005310|GATOR EXCHANGE CLUB
GM0005436|VALSPAR
GM0007130|DAVEY INSTITUTE
GM0007129|SYAPSE INC
GM0007217|LASERSHARP FLEXPAK SERVICES LLC
GM0007218|US DEPARTMENT OF VETERANS AFFAIRS
GM0007216|INNOVATIVE SPACE TECHNOLOGIES LLC
GM0007215|IMMUNOCEPT MEDICAL PRODUCTS LLC
GM0007304|INTERDISCIPLINARY NEONATAL FOLLOW-UP
GM0007305|GULF AND CARIBBEAN FISHERIES INST
GM0005994|FOREFRONT BIOMEDICAL INTL COMPANY
GM0006013|QUINTESSENCE BIOSCIENCES INC.
GM0006291|THE MEDICAL FOUNDATION
GM0006794|EMERGENT BIOSOLUTIONS
GM0006828|DART INDUSTRIES INC
GM0006988|ORTHO CLINICAL DIAGNOSTIC INC
GM0006719|SCHOOL FOR ADVANCED RESEARCH
GM0006749|SWEDISH COUNCIL OF AMERICA
GM0005490|NUTRISYSTEM
GM0005705|KOREA ELECTRONICS TECHNOLOGY INSTITUTE
GM0006586|JOSEF STEINER CANCER RESEARCH FOUNDATION
GM0006596|LIBERACE FOUNDATION
GM0006605|LYMPHATIC RESEARCH FOUNDATION
GM0006620|MELANOMA RESEARCH FOUNDATION
GM0006632|NANDA-I FOUNDATION
GM0006648|NATIONAL PORK BOARD
GM0005895|SAMSUNG ELECTRONICS
GM0005933|HERMAN MILLER INC
GM0005934|BAYER TECHNOLOGY SERVICES
GM0007042|INDONESIAN INSTITUTE OF SCIENCES
GM0007068|LALOR FOUNDATION
GM0007075|AIR MEDICAL PHYSICIAN ASSOCIATION
GM0006190|SWEDISH FOU FOR HUMANITIES & SOC SCIENCE
GM0006389|BIOMEDICAL ENGINEERING SOCIETY
GM0006395|BOSTON COLLEGE
GM0006403|BRITISH EMBASSY
GM0005412|NEUROPHAGE PHARMACEUTICALS
GM0005421|FACULTE DE MEDECINE
GM0005443|FL MEDICAL QUALITY ASSURANCE
GM0005797|BETROKOR
GM0005825|OPHTALMIC COMPAGNIE
GM0005830|DEXTRONIX
GM0006240|BONECO
GM0006270|MU ALPHA THETA
GM0006300|ACAD NEUROLOGIC COMM DISORDERS AND SCI
GM0007222|AMERICAN ASSOC FOR THORACIC SURGERY
GM0007223|CA DEPT OF EDUCATION
GM0007224|FL DEPT OF HLTH DUVAL CO
GM0007225|SOCIETY OF FAMILY PLANNING
GM0007226|CYPRESS CREEK FARMS
GM0006093|THAR ENERGY
GM0005326|NANOHYGIENIX
GM0005338|UF CLINICAL & TRANSLATIONAL SCIENCE INST
GM0005386|NETSCIENTIFIC LIMITED
GM0005708|CENTER FOR RESEARCH LIBRARIES
GM0005718|HEMOSTASIS & TROMBOSIS RES SOC
GM0005893|PSI PHARMA SUPPORT AMERICA
GM04054|SCHOOL BOARD OF SARASOTA CNTY
GM04055|SCHOOL DISTRICT OF HILLSBOROUGH CNTY
GM0486|ZENECA PHARMACEUTICALS
GM0005602|KOWA RESEARCH INSTITUTE
GM0006198|AMER BOARD OF FAMILY MEDICINE FOU
GM0006299|AARON SISKIND FOUNDATION
GM0006305|ALBERT AND MARY LASKER FOUNDATION
GM0006306|ALEX C. WALKER ED AND CHARITABLE FOU
GM0006309|ALLEGANY FRANCISCAN MINISTRIES INC.
GM0006330|AMERICAN ASSO OF NEUROLOGICAL SURGEONS
GM0006325|AMERICAN ACADEMY OF OPTOMETRY
GM0006327|AMERICAN ANTIQUARIAN SOCIETY
GM0006328|AMERICAN ASSO FOR CLINICAL CHEMISTRY
GM0006360|AMERICAN TINNITUS ASSOCIATION
GM0006383|BATTEN DISEASE SUPPORT AND RESEARCH ASSO
GM0006428|CHILDREN WITH CANCER UK
GM0006210|AMERICAN SOC FOR BONE & MINERAL RES
GM0005499|NORTH FL RETIREMENT VILLAGE
GM0005599|MD PRIMER
GM0005661|FRESENIUS BIOTECH NORTH AMERICA
GM0005663|POLYPLUS BATTERY COMPANY
GM0006759|TILKER MEDICAL RESEARCH FOUNDATION
GM0006761|U.S. PATENT AND TRADEMARK OFFICE
GM0006765|UNITED STATES-JAPAN FOUNDATION
GM0006772|VISITGAINESVILLE
GM0006863|MEDTRONIC INC-DIABETES
GM0006884|WILDLANDS CONSERVATION INC
GM0007149|UNIVERSITY OF LIVERPOOL
GM0007156|AL JALILA FOUNDATION
GM0007148|SOCIETY OF EXPLORATION GEOPHYSICISTS
GM0007150|JAMES M COX FOUNDATION
GM0007153|ENERGY INTELLIGENCE WORLDWIDE CORP
GM0007154|AB LUDVIG SVENSSON
GM0007151|HANLEY FAMILY FOUNDATION
GM0007155|ZAYED UNIVERSITY
GM0007152|ENTERTAINMENT SOFTWARE ASSO FOU
GM0006533|HISTORY CHANNEL
GM0006536|HOWARD G. BUFFETT FOUNDATION
GM0006588|JUDITH ROTHSCHILD FOUNDATION
GM0006594|LARRY AND HELEN HOAG FOUNDATION
GM0006221|AMER ASSO OF ORTHODONTISTS FOU
GM0006980|ECONOMIC SYSTEMS INC
GM0005367|ASCEND PERFORMANCE MATERIALS
GM0005684|ECOWISEREPELLENT
GM0005959|THE UNIVERSITY OF TEXAS AT EL PASO
GM0007097|ONEFLORIDA CANCER CONTROL ALLIANCE
GM0007099|FREE TO BREATHE
GM0007111|KUWAIT UNIVERSITY
GM0007114|WRIGHT BROTHERS INSTITUTE
GM0006612|MARIJUANA POLICY PROJECT
GM0006614|MATHEMATICAL ASSOCIATION OF AMERICA
GM0006628|MOTOR NEURONE DISEASE ASSOCIATION
GM0006631|NANCY R. GELMAN FOUNDATION
GM0006885|AMER ASSOC FOR STUDY LIVER DISEASE FNDTN
GM0005468|VIRTUAL EM
GM0006730|SOCIETY FOR NEUROSCIENCE
GM0006745|SUDER FOUNDATION
GM0006760|TWITTER
GM0006769|US-INDIA EDUCATIONAL FOUNDATION
GM0006770|VETERINARY PHARMACOLOGY RESEARCH FOU
GM0006777|WESLEYAN UNIVERSITY
GM0005407|ACID MALTASE DEFICIENCY ASSO
GM0005409|CNCL FOR ECONOMIC EDUCATION
GM0005430|NATL ESTUARINE RES RESERVE SYSTEM SCIENC
GM0005736|NVE CORPORATION
GM0005568|PEDIATRIC RES IN INPATIENT SETTINGS
GM0005583|ECHELON BIOSCIENCES
GM0005587|STATE OF NC DEPT OF TRANSPORTATION
GM0005365|JOHNS HOPKINS BLOOMBERG SCHOOL PUB HLTH
GM0005657|CERSYS
GM0005696|TAMPA GENERAL HOSPITAL
GM0007207|VTESSE INC
GM0007208|NASA EXOPLANET SCIENCE INSTITUTE
GM0007213|AMER PHYTOPATHOLOGICAL SOC
GM0007214|THERAVANCE BIOPHARMA US INC
GM0007212|LABORATORY CORP OF AMERICA HOLDINGS
GM0007211|ANTHREX INC
GM0005639|UBS AG
GM0005751|REP OF KOREA AGCY FOR DEFENSE DEVELOPMEN
GM0005858|ELOQUEST HEALTHCARE
GM0006201|PARKER-HANNIFIN
GM0005401|TELEFLEX MEDICAL
GM0005922|IFYBER
GM0006024|SECRETARIA DISTRITAL DE AMBIENTE
GM0006160|TAKEDA PHARMACEUTICALS INTERNATIONAL
GM0005373|AURIS MEDICAL
GM0005487|CONAGRA FOODS
GM0005787|UNIV OF DENVER
GM0006006|ABB INDUSTRIAL SYSTEM INC.
GM0006048|MESO SCALE DIAGNOSTICS
GM0006229|ALZHEIMER'S ART QUILT INITIATIVE
GM0006099|JANE COFFIN CHILDS MEMORIAL FUND MED RES
GM0005451|MILLENNIUM ENGINEERING & INTEGRATION
GM0005562|INTELLICELL BIOSCIENCES
GM0005358|INST FOR MARINE MAMMAL STUDIES
GM0005413|ASSOC FOR FINANCIAL COUNSELING PLAN ED
GM0005529|CORINTHIAN OPHTHALMIC
GM0005798|LA JOLLA INST FOR ALLERGY & IMMUNOLOGY
GM0005598|AMERICAN ASTRONOMICAL SOCIETY
GM0005867|RAPID GENOMICS
GM0005828|VIACORD
GM0005838|PARKINSON'S UK
GM0005982|TECTRON
GM0007022|COMMUNITY FOU OF NORTHEAST FLORIDA
GM0007046|TOXCEL LLC
GM0007082|AMERICAN PHYSICAL SOCIETY
GM0007101|ED RES FOU NUCLEAR MED & MOLEC IMAGING
GM0007102|ARTHROSCOPY ASSOCIATION OF NORTH AMERICA
GM0007104|CHEMICAL HERITAGE FOUNDATION
GM0007115|CLINICAL FINANCIAL SERVICES
GM0007106|CURES WITHIN REACH
GM0007147|HEALTH RESEARCH BOARD
GM0007171|HARRINGTON DISCOVERY INSTITUTE
GM0007173|ALEXANDRIA UNIVERSITY
GM0007174|NOVOCURE INC
GM0007172|SIEMENS HEALTHCARE DIAGNOSTICS INC
GM0005777|NATL PANCREAS FOU
