sponsorid|type|name|remove|uri
GM01052|org;funder|Novazyme Pharmaceuticals Inc||
GM0005362|org;funder|Central Fl Reg Planning Cncl||
GM0005368|org;funder|University of Ottawa||
GM0005904|org;funder|UF College of Liberal Arts & Sciences||
GM0006101|org;funder|Plum Creek||
GM0006202|org;funder|Sporlan Valve||
GM0005623|org;funder|Taylor County||
GM0005986|org;funder|Medevac Foundation International||
GM0005976|org;funder|Frostburg State University||
GM0006068|org;funder|U S Bioplastics||
GM0007132|org;funder|Next Science Llc||
GM0007136|org;funder|Hydro International||
GM0007144|org;funder|NIH Aids Reagent Program||
GM0007157|org;funder|Department of Veterans Affairs||
GM0007158|org;funder|Mcavoy Consulting Llc||
GM0007159|org;funder|Am-Pharma||
GM0007201|org;funder|Takeda Development Center Americas Inc||
GM0007199|org;funder|Anges Inc||
GM0007200|org;funder|Anges Inc||
GM0007219|org;funder|American College of Clinical Pharmacy||
GM0007221|org;funder|Purdue Center for Regional Development||
GM0007220|org;funder|Behavioral Based Improvement Solutions||
GM0007236|org;funder|Connecticut State Dept of Education||
GM0007242|org;funder|University of Arkansas for Medical Sciences||
GM0007243|org;funder|University of Florida Dept of Obstetrics & Gyn||
GM0007246|org;funder|Gresham Smith and Partners||
GM0007247|org;funder|E.L. Robinson Engineering||
GM0006069|org;funder|Florida Institute of Technology||
GM0006972|org;funder|Orlando Health||
GM0006973|org;funder|UF Health Cancer Center at Orlando Healt||
GM0006987|org;funder|New England Resource Cntr for High Ed||
GM0006062|org;funder|Neomend||
GM0006857|org;funder|Marine Mammal Center||
GM0006877|org;funder|Balchem Corporation||
GM0005565|org;funder|Wintek Corporation||
GM0005691|org;funder|Vegalab||
GM0005868|org;funder|State of Queensland Dept Ag Fish & Fores||
GM0006208|org;funder|Life Technologies||
GM0006303|org;funder|African American Success Foundation||
GM0006304|org;funder|Aga Khan Foundation||
GM0006757|org;funder|Tides Foundation||
GM0006764|org;funder|US Coast Guard||
GM0006783|org;funder|Wolf Foundation||
GM0007248|org;funder|Shelly Company||
GM0007249|org;funder|University of Alabama-Huntsville||
GM0007260|org;funder|Proteus Digital Health Inc||
GM0007259|org;funder|Gladigen Inc||
GM0007265|org;funder|Cleveland Organics||
GM0007268|org;funder|Boston Biomedical Inc||
GM0007266|org;funder|Creighton University||
GM0007267|org;funder|Natl Inst on Money in State Politics||
GM0007269|org;funder|Natl Marine Manufacturers Association||
GM0007264|org;funder|Actelion Clinical Research Inc||
GM0007270|org;funder|Stavin Corp||
GM0007273|org;funder|GIS Associates Inc||
GM0007272|org;funder|Atlantic Intracoastal Waterway Associate||
GM0007271|org;funder|Radiation Therapy Oncology Group Fou||
GM0007276|org;funder|Fl Academic Cancer Center Alliance||
GM0007275|org;funder|Captozyme Llc||
GM0007285|org;funder|University of Twente||
GM0006568|org;funder|Intl Waldenstrom's Macroglobulinemia Fou||
GM0005818|org;funder|Integration Innovation||
GM0005843|org;funder|Akron Children's Hospital||
GM0005863|org;funder|Am Academic of Clinical Neuropsychology Fou||
GM0006284|org;funder|Sentinel Diagnostic Imaging||
GM0006955|org;funder|American Heartworm Society||
GM0005378|org;funder|Soc for Card Angio & Intervention||
GM0005628|org;funder|Philips Anesthesia Care a/S||
GM0005654|org;funder|King Abdulaziz City for Science & Technician||
GM0005717|org;funder|Lucravalde||
GM0006510|org;funder|German Academic Exchange Service||
GM0006513|org;funder|Global Fou for Peroxisomal Disorders||
GM0006820|org;funder|Greentechnologies Llc||
GM0006840|org;funder|Array Biopharma Inc||
GM0006977|org;funder|Breathtec Biomedical Inc||
GM0006979|org;funder|Odyssian Technology Llc||
GM0005337|org;funder|Botanical Society of America||
GM0006790|org;funder|Zonta International||
GM0006798|org;funder|Institut National De La Recherche Agron||
GM0005344|org;funder|Vidacare Corporation||
GM0005449|org;funder|Metlife Fou||
GM0005514|org;funder|Mitsubishi Plastics||
GM0005624|org;funder|Philips Healthcare||
GM0006141|org;funder|Southern Group on Educational Affairs||
GM0006228|org;funder|Province of Quebec||
GM0006841|org;funder|Fl Network for Childrens Advocacy Ctrs I||
GM0005356|org;funder|Dah Technician||
GM0005872|org;funder|Mission Critical Electronic Systems||
GM0005890|org;funder|Neuronet Learning||
GM0005325|org;funder|Advanced Solar Photonics||
GM0006222|org;funder|Pacific Science Center||
GM0005315|org;funder|American Councils for Intl Education||
GM0005492|org;funder|Wakulla County||
GM0005742|org;funder|Tech-X Corporation||
GM0007287|org;funder|American Thyroid Association||
GM0007286|org;funder|Biomedical Technology & Technician Medicine||
GM0007282|org;funder|Fresno Courtesy Superintendent of Schools||
GM0007284|org;funder|Hm.Clause Inc||
GM0007283|org;funder|El-Hibri Foundation||
GM0007279|org;funder|European Union Delegation to the US||
GM0007280|org;funder|Bethune-Cookman University||
GM0007277|org;funder|Vitaflo International Ltd||
GM0007274|org;funder|Universitat Heidelberg||
GM0007281|org;funder|Quest Diagnostics Inc||
GM0007278|org;funder|Boyce Thompson Institute||
GM0007299|org;funder|Gateway for Cancer Research||
GM0007298|org;funder|Tg Therapeutics||
GM0007309|org;funder|Foundation for Research and Technician - Hellas||
GM0007310|org;funder|Mediatek Singapore Pte Ltd||
GM0007307|org;funder|Baxalta Innovations Gmbh||
GM0007308|org;funder|Rare Disease Foundation||
GM0005462|org;funder|Deutsche Gesellschaft Fur Intl Zusammena||
GM0005563|org;funder|Sigma Theta Tau Alpha Theta Chapter||
GM0005607|org;funder|Inst Nac Inv Tecn Agraria Y Alimentaria||
GM0005785|org;funder|Krieger Fund the Zanvyl and Isabelle||
GM0005820|org;funder|Zero to Three||
GM0005826|org;funder|Alpha Fou Improv of Mine Safety & Health||
GM0006084|org;funder|Blue Earth Technologies||
GM0006272|org;funder|Amer Soc Pharmacology & Experim Therapeu||
GM0005582|org;funder|Insmed||
GM0005907|org;funder|Novetta Solutions||
GM0005908|org;funder|White Oak Technologies||
GM0006004|org;funder|Ibm Center for the Business of Govt.||
GM0005557|org;funder|Target Health||
GM0005734|org;funder|Sentix||
GM0006942|org;funder|US Army Engineer Research and Development Center||
GM0005626|org;funder|Brooks Rehabilitation Clinical Research Cntr||
GM0005641|org;funder|United Nations Foundation||
GM0006060|org;funder|University of Oslo||
GM0006232|org;funder|South Carolina Aquatic Plant Management Soc||
GM0005761|org;funder|Intl Water Management Inst||
GM0005897|org;funder|Intl Resources Group||
GM0007021|org;funder|Cesca Therapeutics Inc||
GM0005737|org;funder|Sanford Research||
GM0005851|org;funder|Evans Medical Fou||
GM0006923|org;funder|Roger Williams Park Zoo/Ri Zoological So||
GM0005382|org;funder|Dayton T. Brown Inc||
GM0006633|org;funder|Nasdaq Omx Group Educational Foundation||
GM0006638|org;funder|National Council for Black Studies||
GM0006639|org;funder|National Endowment for Democracy||
GM0006641|org;funder|National Foundation for Cancer Research||
GM0006656|org;funder|Natl Consortium Continuous Improvement||
GM0006658|org;funder|Natl Op Committee Stds in Athletic Equip||
GM0005889|org;funder|University of Leeds||
GM0006045|org;funder|Satchels Pizza Grant Program||
GM0007312|org;funder|Delete Me||
GM0007313|org;funder|US Dept of Ag Rural Utilities Service||
GM0007306|org;funder|Jpb Foundation||
GM0007311|org;funder|Pgeostat Llc||
GM0007314|org;funder|Laulima Systems||
GM0007316|org;funder|Keen Effect||
GM0007319|org;funder|United States Renal Data System||
GM0007321|org;funder|Saskatchewan University||
GM0007318|org;funder|Croacian Science Foundation||
GM0007317|org;funder|Davidson College||
GM0007320|org;funder|Biofouling Technologies||
GM0007315|org;funder|Torrey Pines Inst for Molecular Studies||
GM0007334|org;funder|Jrs Biodiversity Foundation||
GM0007336|org;funder|Soc for the Study of Evolution||
GM0007335|org;funder|Compgeom||
GM0007057|org;funder|Anthera Pharmaceuticals||
GM0007058|org;funder|Ag Harvesters Llc||
GM0007059|org;funder|National University of Singapore||
GM0007060|org;funder|Space and Naval Warfare Systems Command||
GM0007061|org;funder|Dept for Environment Food & Rural Affair||
GM0007062|org;funder|Catabasis Pahrmaceuticals||
GM0007063|org;funder|Coherent Logix||
GM0007065|org;funder|Earth Science Laboratories||
GM0007066|org;funder|European Food Safety Authority||
GM0007069|org;funder|Hospice and Palliative Nurses Fou||
GM0007071|org;funder|International Wood Culture Society||
GM0007072|org;funder|A Little Hope Inc.||
GM0007073|org;funder|Academy for Eating Disorders||
GM0007074|org;funder|Immune Tolerance Network||
GM0007076|org;funder|Am Orthopaedic Soc for Sports Medicine||
GM0007077|org;funder|Lions Clubs International Foundation||
GM0007078|org;funder|American Geosciences Institute||
GM0006073|org;funder|Breast Cancer Research Fou||
GM0006597|org;funder|Little Giraffe Foundation||
GM0006602|org;funder|Lumos Labs||
GM0006604|org;funder|Lymphatic Education & Research Network||
GM0006606|org;funder|Lymphoma Research Foundation||
GM0006609|org;funder|Manpei Suzuki Diabetes Foundation||
GM0006610|org;funder|Map Fund||
GM0006804|org;funder|Theranova Llc||
GM0006733|org;funder|Society of Abdominal Radiology||
GM0006744|org;funder|Sturge-Weber Foundation||
GM0006746|org;funder|Surdna Foundation||
GM0006752|org;funder|Technology Academy Finland||
GM0005842|org;funder|Cae Healthcare USA||
GM0005411|org;funder|Clinton Health Access Initiative||
GM0005618|org;funder|Armed Forces Health Surveillance Cntr||
GM0005745|org;funder|Georgetown Rail Equipment Company||
GM0006017|org;funder|Smith & Nephew Medical||
GM0007079|org;funder|Us-Russia University Partnership Pgm||
GM0005341|org;funder|Brien Holden Vision Institute||
GM0005881|org;funder|Protection Engineering Consultants||
GM0005533|org;funder|Walgreens||
GM0005586|org;funder|Amer Soc for Prev Cruelty to Animals||
GM0005604|org;funder|Eva Pharmaceuticals||
GM0005667|org;funder|Clarkson University||
GM0005765|org;funder|Florida Philanthropic Network||
GM0005788|org;funder|Klarman Family Fdtn Grants Program||
GM0005981|org;funder|U S Institute of Peace||
GM0005329|org;funder|Fl Inst for the Commerc of Public Research||
GM0005359|org;funder|Cryolife||
GM0005457|org;funder|Weeden Foundation||
GM0005508|org;funder|Shula Foundation||
GM0005560|org;funder|Global Alliance Prevent Prematurity & St||
GM0005859|org;funder|Albany Medical College||
GM0005995|org;funder|Cure Duchenne||
GM0005501|org;funder|Norwegian School of Veterinary Science||
GM0006123|org;funder|Virginia Nursery & Landscape Asso||
GM0005540|org;funder|Parkinson Study Group||
GM0005753|org;funder|Krembil Fou||
GM0005781|org;funder|Lg Life Sciences||
GM0005844|org;funder|Simugrid Technology||
GM0005395|org;funder|National Lung Cancer Partnership||
GM0005515|org;funder|Cure Tay-Sachs Foundation||
GM0005771|org;funder|Gateway Community Services||
GM0006021|org;funder|Sucampo Pharma Americas||
GM0005741|org;funder|Creative Biotech||
GM0006158|org;funder|North Development||
GM0005909|org;funder|Beat Biotherapeutics||
GM0005962|org;funder|Red Oax||
GM0005963|org;funder|Syncardia Systems||
GM0005969|org;funder|University of Oxford||
GM0006166|org;funder|Partnership for Child Health||
GM0006186|org;funder|Eric Landis||
GM0007177|org;funder|Organic Seed Alliance||
GM0007175|org;funder|Science & Technology Development Fund||
GM0007180|org;funder|Global Innovation Initiative||
GM0007182|org;funder|American University of Beirut||
GM0007183|org;funder|Csr Zhuzhou Institute Courtesy Ltd||
GM0007186|org;funder|Cortendo Ab||
GM0007187|org;funder|Pulmonx Corp||
GM0007179|org;funder|Asso of Psych Postdoctoral & Internship Ctrs||
GM0007176|org;funder|Fanimation Inc||
GM0007185|org;funder|Sage Therapeutics Inc||
GM0007181|org;funder|Stelagenomics||
GM0007178|org;funder|Panthera||
GM0007184|org;funder|The North Face Explore Fund||
GM0006037|org;funder|Southwest Science||
GM0005314|org;funder|Research Inst of Industrial Science & Technologist||
GM0005352|org;funder|Hartford Fou John a||
GM0005446|org;funder|Immunogen Inc||
GM0005566|org;funder|Feinstein Institution for Medical Research||
GM0005601|org;funder|Intl Retinal Research Fou||
GM0005569|org;funder|Radiation Oncology Institute||
GM0005950|org;funder|Pancosma North America||
GM0005573|org;funder|Luis Cantu||
GM0005735|org;funder|Illinoisrocstar||
GM0005836|org;funder|Pneumrx||
GM0006020|org;funder|Sideris Pharmaceuticals||
GM0006064|org;funder|Oxyrane Inc.||
GM0006074|org;funder|Cystinosis Foundation Ireland||
GM0005513|org;funder|Mitsubishi Chemical Holdings Corp||
GM0005620|org;funder|Strakan Pharmaceuticals||
GM0005767|org;funder|Texas Agrilife Extension||
GM0006193|org;funder|Ethics & Excellence in Journalism Fou||
GM0005439|org;funder|Advanced Green Innovations||
GM0005675|org;funder|Firefly Health Innovations NE||
GM0005988|org;funder|Unite De Gestion||
GM0006896|org;funder|Florida Center for Cybersecurity||
GM0005322|org;funder|Herb Society of America||
GM0005389|org;funder|Society of Critical Care Medicine||
GM0005756|org;funder|Astex Pharmaceuticals||
GM0006191|org;funder|Biod||
GM0006233|org;funder|Amer Soc of Plant Taxonomists||
GM0007011|org;funder|Solid Ventures Llc||
GM0007012|org;funder|Algenetix Inc||
GM0007028|org;funder|Openpower Foundation||
GM0007067|org;funder|Medsource||
GM0007070|org;funder|American Soc of Association Executives||
GM0005380|org;funder|Janssen Services||
GM0005381|org;funder|The Fou for the Natl Inst of Health||
GM0005427|org;funder|Patient-Centered Outcomes Research Inst||
GM0007193|org;funder|Society for Human Resource Management||
GM0007194|org;funder|Center for Craft Creativity & Design||
GM0007192|org;funder|Woodard & Curran Foundation||
GM0007191|org;funder|DNA Genotek||
GM0007196|org;funder|Jubilee Orchards||
GM0007195|org;funder|Oncotherapeutics||
GM0007198|org;funder|Y Media Labs||
GM0007197|org;funder|Cydan Development Inc||
GM0005770|org;funder|Technion-Israel Inst of Technology||
GM0005855|org;funder|Diagnosoft||
GM0006042|org;funder|Kelatron Corporation||
GM0005475|org;funder|Carefusion||
GM0005740|org;funder|Innovare Care||
GM0005789|org;funder|Quinlivan Quentin Garrett||
GM0006938|org;funder|Tekmira Pharmaceuticals||
GM0005758|org;funder|Tru Vitals||
GM0005874|org;funder|Un Entity Gndr Equality & Empwrmt Women||
GM0006192|org;funder|American Suppressor Asso||
GM0005342|org;funder|Shell Int'L Exploration & Production||
GM0005714|org;funder|Sma Behavioral Health Services||
GM0005716|org;funder|Cummins||
GM0006023|org;funder|Republic of Colombia||
GM0006214|org;funder|Boe Technology Group Courtesy||
GM04817|org;funder|Wakunaga of America Courtesy||
GM0006990|org;funder|Tokyo Institute of Technology||
GM0005320|org;funder|Hemophila Fou of Greater Florida||
GM0005448|org;funder|Soc for Women's Health Research||
GM0005519|org;funder|Center for Integration Med & Innovative Tec||
GM0005749|org;funder|Gay & Lesbian Medical Associate||
GM0005796|org;funder|Puget Sound Blood Center||
GM0006105|org;funder|Lewis Engineering Solutions||
GM0005590|org;funder|Peking Union Medical College||
GM0005600|org;funder|Meharry Medical College||
GM0005845|org;funder|Zeeko Kk||
GM0005848|org;funder|Dalian University of Technology||
GM0005849|org;funder|Phoenix Contact Development & Manufactur||
GM0006002|org;funder|Vg Life Sciences||
GM0006007|org;funder|American Brain Foundation||
GM0006220|org;funder|Bioregency||
GM0005958|org;funder|Simulations Plus||
GM0007251|org;funder|Society of Woman Geographers||
GM0007252|org;funder|Mast Therapetucs Inc||
GM0007253|org;funder|Cynapsus Therapeutics Inc||
GM0007250|org;funder|Fera Scienced Limited||
GM0007333|org;funder|Bright From the Start Ga Dept of Early C||
GM04818|org;funder|Alpha Scents||
GM05151|org;funder|Novus Nutrition Brands||
GM04052|org;funder|Sciele Pharma||
GM04053|org;funder|Wyoming Public Schools||
GM0007025|org;funder|Gaf||
GM0007056|org;funder|Bamboo Therapeutics Inc||
GM0007080|org;funder|Macula Society||
GM0007081|org;funder|Soc Am Gastrointest Endoscopic Surgeons||
GM0007083|org;funder|Marsha Rivkin Center for Ovarian Cancer Research||
GM0007084|org;funder|Shwachman-Diamond Syndrome Foundation||
GM0007085|org;funder|Medical Toxicology Foundation||
GM0007086|org;funder|American Rhinologic Society||
GM0007087|org;funder|Securing Water for Food||
GM0007088|org;funder|Medu||
GM0007089|org;funder|Public Welfare Foundation||
GM0007090|org;funder|American Society of Transplant Surgeons||
GM0007092|org;funder|Psc Partners Seeking a Cure||
GM0005996|org;funder|Itw Global Brands||
GM0006172|org;funder|Soc for Immunotherapy of Cancer||
